#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000833736.2|SAMN15905311|GCA_014490845.1|Enterobacter roggenkampii|||Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_014490845.1	Complete Genome	4852868	4986223	5	Unicycler v. v0.4.8	Pathogen: environmental/food/other	PRJNA659404	Shenzhen People's Hospital	SAMN15905311	"Ecl-983","enterobacter cloacae"	Shenzhen People's Hospital	2019-10	environmental/other	22005988	China: Guangdong	NULL	NULL	sewage water	22.38 N 114.05 E	NULL	NULL	Ecl-983	Enterobacter roggenkampii	NULL	NULL	1812935	NULL	NULL	NULL	NULL	NULL	PDT000833736.2	2020-09-08	1812935	NULL	NULL	NULL	NULL	NULL	0	0	0	0	11	11	NULL	"aph(3'')-Ib,aph(6)-Id,blaLAP-2,blaTEM-1,dfrA14,fosA,mcr-10.1,oqxB,qnrS1,sul2,tet(D)"	"aph(3'')-Ib,aph(6)-Id,blaLAP-2,blaTEM-1,dfrA14,fosA,mcr-10.1,oqxB,qnrS1,sul2,tet(D)"	20	"arsC=HMM,asr=HMM,clpK,fieF,hsp20,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.11.2	2023-04-17.1	COMBINED	1
PDT000835028.2|SAMN13881485|GCA_014524505.1|Enterobacter roggenkampii||Ecl_20_981|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_014524505.1	Complete Genome	5080469	5250962	4	Unicycler v. 0.4.8	Pathogen: environmental/food/other	PRJNA602106	The First Affiliated Hospital of Southern University of Science and Technology	SAMN13881485	"Ecl_20_981"	Chuqiu Zhang	2019-10-08	environmental/other	22050378	China: Shenzhen	NULL	NULL	Medical waste water	22.5 N 114.2 E	NULL	NULL	Ecl_20_981	Enterobacter roggenkampii	NULL	NULL	1812935	NULL	NULL	Ecl_20_981	NULL	NULL	PDT000835028.2	2020-09-11	1812935	NULL	NULL	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaMIR-20,catA=HMM,fosA,mcr-10.1,oqxB"	"blaMIR-20,catA=HMM,fosA,mcr-10.1,oqxB"	35	"arsC=HMM,asr=HMM,clpK,fieF,hsp20,merA,merB,merD,merE=HMM,merG,merP,merR,merT,ncrA,ncrC,nirB,nirD=PARTIAL,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ"	0	NULL	3.11.2	2023-04-17.1	COMBINED	1
PDT000865138.2|SAMN08148269|GCA_014902635.1|Enterobacter roggenkampii||MGH239|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_014902635.1	Scaffold	257245	5032598	35	AllPaths v. R48559	Pathogen: clinical or host-associated	PRJNA271899	Broad Institute	SAMN08148269	"Enterobacter cloacae MGH239","MGH239","SRS4890351"	Massachusetts General Hospital	NULL	clinical	22541198	USA: MA, Boston	Homo sapiens	NULL	NULL	NULL	NULL	NULL	Enterobacter cloacae MGH239	Enterobacter roggenkampii	NULL	NULL	1812935	NULL	NULL	MGH239	NULL	NULL	PDT000865138.2	2020-10-20	1812935	JACRQZ	JACRQZ000000000.1	NULL	NULL	NULL	0	0	0	0	5	4	NULL	"blaMIR-12,catA=HMM,fosA,mcr-9.1,oqxB"	"blaMIR-12,catA=HMM,fosA,oqxB"	29	"arsA,arsB,arsC,arsC=HMM,arsD,arsR,asr=HMM,fieF,ncrA,ncrB,ncrC,ncrY,pcoA,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ"	0	NULL	3.11.2	2023-04-17.1	COMBINED	1
PDT000876593.2|SAMD00195906|GCA_015136315.1|Enterobacter roggenkampii||STW0522-66|MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_015136315.1	Complete Genome	4981445	5377515	8	flye v. 2.5; minimap v. 0.2-r124; racon v. 1.1.0; circlator v. 1.5.3; Pilon v. 1.18; SPAdes v. 3.11.1; A5-miseq v. 20140604	MIGS Cultured Bacterial/Archaeal	PRJDB9036	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	SAMD00195906	"DRS158195","STW0522-66"	NULL	2018-05-22	NULL	22799318	Japan:Tokyo	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Enterobacter roggenkampii	NULL	NULL	1812935	NULL	NULL	STW0522-66	NULL	"whole genome sequencing of Enterobacter roggenkampii str. STW0522-66"	PDT000876593.2	2020-10-30	1812935	NULL	NULL	NULL	NULL	NULL	0	0	0	0	8	8	NULL	"aac(6')-Ib,blaGES-51,blaMIR-5,catA=HMM,fosA,mcr-10.1,oqxB,sul1"	"aac(6')-Ib,blaGES-51,blaMIR-5,catA=HMM,fosA,mcr-10.1,oqxB,sul1"	45	"arsC=HMM,asr=HMM,clpK,fieF,hdeD-GI,hsp20,kefB-GI,merA,merA=HMM,merC=HMM,merD,merE,merF,merP,merP=HMM,merR,merT,ncrA,ncrC,nirB,nirD=PARTIAL,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,psi-GI,qacEdelta1,shsP,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ,trxLHR,yfdX1,yfdX2"	0	NULL	3.11.2	2023-04-17.1	COMBINED	1
PDT000884500.2|SAMEA6635869||Enterobacter roggenkampii|||Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR4783371	NULL	NULL	447646	4942311	31	NULL	Generic	PRJEB29739	Wellcome Sanger Institute	SAMEA6635869	"03b2e6ec-ffdb-11e9-802d-fa163e2f1184","ERS4397129"	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Enterobacter roggenkampii	NULL	NULL	1812935	WELLCOME SANGER INSTITUTE	2020-11-03	NULL	NULL	NULL	PDT000884500.2	2020-12-12	1812935	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaMIR,fosA,oqxA,oqxB"	"blaMIR,fosA,oqxA,oqxB"	2	"fieF,silA"	0	NULL	3.11.2	2023-02-23.1	NUCLEOTIDE	1
PDT000884508.2|SAMEA6635875||Enterobacter roggenkampii|||Generic	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	ERR4783379	NULL	NULL	390943	4845273	32	NULL	Generic	PRJEB29739	Wellcome Sanger Institute	SAMEA6635875	"03d1d91c-ffdb-11e9-802d-fa163e2f1184","ERS4397135"	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Enterobacter roggenkampii	NULL	NULL	1812935	WELLCOME SANGER INSTITUTE	2020-11-03	NULL	NULL	NULL	PDT000884508.2	2020-12-12	1812935	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaMIR,fosA,oqxA,oqxB"	"blaMIR,fosA,oqxA,oqxB"	2	"fieF,silA"	0	NULL	3.11.2	2023-02-23.1	NUCLEOTIDE	1
PDT000893067.2|SAMN15533091|GCA_015548205.1|Enterobacter roggenkampii||D43t1_170807_H5|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_015548205.1	Scaffold	16873	4939930	487	SPAdes v. 3.10.1	Microbe	PRJNA637878	Icahn School of Medicine at Mount Sinai	SAMN15533091	"D43t1_170807_H5","Enterobacter_kobei_MSSM.D43t1_170807_H5"	NULL	2017-08-07	clinical	23270948	USA	Homo sapiens	NULL	stool	NULL	NULL	NULL	Enterobacter_kobei_MSSM.D43t1_170807_H5	Enterobacter roggenkampii	NULL	NULL	1812935	NULL	NULL	D43t1_170807_H5	NULL	NULL	PDT000893067.2	2020-11-17	1812935	JADMWS	JADMWS000000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"blaMIR,fosA,oqxB"	"blaMIR,fosA,oqxB"	35	"arsC=HMM,asr=HMM,clpK,fieF,hdeD-GI,hsp20,kefB-GI,merA,merC=HMM,merD,merE,merP=HMM,merR,merT,ncrA,ncrB,ncrC,pcoA,pcoC,pcoD,pcoE,pcoR,psi-GI,shsP=MISTRANSLATION,silA,silB,silC,silE,silF,silP,silR,silS,trxLHR,yfdX1,yfdX2"	0	NULL	3.11.2	2023-04-17.1	COMBINED	1
PDT000893432.1|SAMN07501555|GCA_015959565.1|Enterobacter roggenkampii||AZ_878|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5939911	GCA_015959565.1	Contig	111075	5132752	160	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA398291	University of Calgary	SAMN07501555	"AZ_878","SRS2434820"	Johann Pitout	2014	clinical	23794088	Kuwait	Homo sapiens	NULL	wound	NULL	NULL	NULL	AZ_878	Enterobacter roggenkampii	NULL	NULL	1812935	UNIVERSITY OF CALGARY	2017-08-16	AZ_878	NULL	NULL	PDT000893432.1	2020-11-19	1812935	DACUIJ	DACUIJ000000000.1	NULL	NULL	NULL	0	0	0	0	7	6	NULL	"blaMIR-5,blaOXA,blaOXA-48,catA=HMM,fosA,mcr-9,oqxB"	"blaMIR-5,blaOXA,blaOXA-48,catA=HMM,fosA,oqxB"	23	"arsC=HMM,asr=HMM,fieF,ncrC,nirA,nirB,nirD=PARTIAL,pcoA=PARTIAL_END_OF_CONTIG,pcoB=PARTIAL_END_OF_CONTIG,pcoC,pcoD=PARTIAL_END_OF_CONTIG,pcoE,silA,silB,silC=PARTIAL_END_OF_CONTIG,silE,silF,silP,silR=PARTIAL_END_OF_CONTIG,silS=PARTIAL_END_OF_CONTIG,terD,terW,terZ"	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000893435.1|SAMN07501548|GCA_015681775.1|Enterobacter roggenkampii||AZ_799|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5939914	GCA_015681775.1	Contig	221037	4962661	91	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA398291	University of Calgary	SAMN07501548	"AZ_799","SRS2434818"	Johann Pitout	2014	clinical	23434238	Philippines	Homo sapiens	NULL	urine	NULL	NULL	NULL	AZ_799	Enterobacter roggenkampii	NULL	NULL	1812935	UNIVERSITY OF CALGARY	2017-08-16	AZ_799	NULL	NULL	PDT000893435.1	2020-11-19	1812935	DACOIP	DACOIP000000000.1	NULL	NULL	NULL	0	0	0	0	15	15	NULL	"aac(6')-Ib-cr5,aadA1,aadA16,arr-3,blaMIR-10,blaNDM-7,ble,catA=HMM,dfrA15,dfrA27,fosA,mph(A),oqxB,qnrB6,sul1"	"aac(6')-Ib-cr5,aadA1,aadA16,arr-3,blaMIR-10,blaNDM-7,ble,catA=HMM,dfrA15,dfrA27,fosA,mph(A),oqxB,qnrB6,sul1"	26	"arsC=HMM,asr=HMM,fieF,merA,merC=HMM,merD,merE,merP=HMM,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,qacEdelta1,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.10.11	2021-08-11.1	COMBINED	1
PDT000893445.1|SAMN07501541|GCA_015681555.1|Enterobacter roggenkampii||AZ_708|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5939927	GCA_015681555.1	Contig	57620	5146475	232	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA398291	University of Calgary	SAMN07501541	"AZ_708","SRS2434805"	Johann Pitout	2013	clinical	23434018	Kuwait	Homo sapiens	NULL	skin ulcer	NULL	NULL	NULL	AZ_708	Enterobacter roggenkampii	NULL	NULL	1812935	UNIVERSITY OF CALGARY	2017-08-16	AZ_708	NULL	NULL	PDT000893445.1	2020-11-19	1812935	DACOIL	DACOIL000000000.1	NULL	NULL	NULL	0	0	0	0	6	5	NULL	"blaMIR-5,blaOXA-48,catA=HMM,fosA,mcr-9,oqxB"	"blaMIR-5,blaOXA-48,catA=HMM,fosA,oqxB"	24	"arsC=HMM,asr=HMM,fieF,ncrC,nirA,nirB,nirD=PARTIAL,pcoA=PARTIAL_END_OF_CONTIG,pcoB,pcoC,pcoD,pcoE,silA,silB,silC,silC=PARTIAL_END_OF_CONTIG,silE,silF,silP,silR=PARTIAL_END_OF_CONTIG,silS=PARTIAL_END_OF_CONTIG,terD,terW,terZ"	0	NULL	3.10.5	2021-06-01.1	COMBINED	1
PDT000893446.1|SAMN07501542|GCA_015959245.1|Enterobacter roggenkampii||AZ_734|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR5939928	GCA_015959245.1	Contig	88760	5364528	162	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA398291	University of Calgary	SAMN07501542	"AZ_734","SRS2434804"	Johann Pitout	2013	clinical	23793718	Kenya	Homo sapiens	NULL	NULL	NULL	NULL	NULL	AZ_734	Enterobacter roggenkampii	NULL	NULL	1812935	UNIVERSITY OF CALGARY	2017-08-16	AZ_734	NULL	NULL	PDT000893446.1	2020-11-19	1812935	DACUIE	DACUIE000000000.1	NULL	NULL	NULL	0	0	0	0	17	17	NULL	"aac(6')-Ib,aac(6')-Ib=PARTIAL_END_OF_CONTIG,aac(6')-Ib4,ant(2'')-Ia,blaMIR,blaNDM-1,blaOXA-10,blaTEM-1,blaVEB-1,ble,catA=HMM,cmlA5=PARTIAL,dfrA14,fosA,oqxB=MISTRANSLATION,qnrVC4,tet(A)"	"aac(6')-Ib,aac(6')-Ib=PARTIAL_END_OF_CONTIG,aac(6')-Ib4,ant(2'')-Ia,blaMIR,blaNDM-1,blaOXA-10,blaTEM-1,blaVEB-1,ble,catA=HMM,cmlA5=PARTIAL,dfrA14,fosA,oqxB=MISTRANSLATION,qnrVC4,tet(A)"	32	"arsC,arsC=HMM,asr=HMM,fieF,hsp20,merA,merC=HMM,merD=HMM,merE,merP=HMM,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,qacE,qacK,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ"	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000898819.2|SAMN16304038|GCA_015676675.1|Enterobacter roggenkampii||Res13-Abat-PEA24-P5-01-A|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_015676675.1	Scaffold	434568	4930599	43	SKESA v. 2.3.0	Pathogen: environmental/food/other	PRJNA662792	Government of Canada	SAMN16304038	"Res13-Abat-PEA24-P5-01-A"	Agriculture and Agri-Food Canada	2018-01-17	environmental/other	23428978	Canada: Quebec	Sus scrofa domesticus	NULL	swab	NULL	NULL	NULL	Res13-Abat-PEA24-P5-01-A	Enterobacter roggenkampii	NULL	NULL	1812935	NULL	NULL	Res13-Abat-PEA24-P5-01-A	NULL	NULL	PDT000898819.2	2020-11-24	1812935	JADAJC	JADAJC000000000.1	NULL	NULL	NULL	10	0	12	24	6	6	"amoxicillin-clavulanic acid=R,ampicillin=R,azithromycin=S,cefazolin=R,cefepime=S,cefotaxime=R,cefotaxime-clavulanic acid=ND,cefoxitin=R,cefpodoxime=R,ceftazidime=R,ceftazidime-clavulanic acid=ND,ceftriaxone=R,cephalothin=R,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,piperacillin-tazobactam=R,streptomycin=S,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S"	"aph(3'')-Ib,aph(6)-Id,blaMIR-12,catA=HMM,fosA,oqxB"	"aph(3'')-Ib,aph(6)-Id,blaMIR-12,catA=HMM,fosA,oqxB"	17	"arsC=HMM,asr=HMM,fieF,pcoA,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000898820.2|SAMN16304035|GCA_015676695.1|Enterobacter roggenkampii||Res13-Abat-PEA24-P4-02|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_015676695.1	Scaffold	254518	4929702	46	SKESA v. 2.3.0	Pathogen: environmental/food/other	PRJNA662792	Government of Canada	SAMN16304035	"Res13-Abat-PEA24-P4-02"	Agriculture and Agri-Food Canada	2018-01-17	environmental/other	23428998	Canada: Quebec	Sus scrofa domesticus	NULL	swab	NULL	NULL	NULL	Res13-Abat-PEA24-P4-02	Enterobacter roggenkampii	NULL	NULL	1812935	NULL	NULL	Res13-Abat-PEA24-P4-02	NULL	NULL	PDT000898820.2	2020-11-24	1812935	JADAJF	JADAJF000000000.1	NULL	NULL	NULL	9	1	12	24	6	6	"amoxicillin-clavulanic acid=R,ampicillin=R,azithromycin=S,cefazolin=R,cefepime=S,cefotaxime=R,cefotaxime-clavulanic acid=ND,cefoxitin=R,cefpodoxime=R,ceftazidime=R,ceftazidime-clavulanic acid=ND,ceftriaxone=R,cephalothin=R,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,piperacillin-tazobactam=I,streptomycin=S,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S"	"aph(3'')-Ib,aph(6)-Id,blaMIR-12,catA=HMM,fosA,oqxB"	"aph(3'')-Ib,aph(6)-Id,blaMIR-12,catA=HMM,fosA,oqxB"	17	"arsC=HMM,asr=HMM,fieF,pcoA,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000898821.2|SAMN16304037|GCA_015676705.1|Enterobacter roggenkampii||Res13-Abat-PEA24-P5-01|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_015676705.1	Scaffold	219118	4927359	57	SKESA v. 2.3.0	Pathogen: environmental/food/other	PRJNA662792	Government of Canada	SAMN16304037	"Res13-Abat-PEA24-P5-01"	Agriculture and Agri-Food Canada	2018-01-17	environmental/other	23429018	Canada: Quebec	Sus scrofa domesticus	NULL	swab	NULL	NULL	NULL	Res13-Abat-PEA24-P5-01	Enterobacter roggenkampii	NULL	NULL	1812935	NULL	NULL	Res13-Abat-PEA24-P5-01	NULL	NULL	PDT000898821.2	2020-11-24	1812935	JADAJD	JADAJD000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aph(3'')-Ib,aph(6)-Id,blaMIR-12,catA=HMM,fosA,oqxB"	"aph(3'')-Ib,aph(6)-Id,blaMIR-12,catA=HMM,fosA,oqxB"	17	"arsC=HMM,asr=HMM,fieF,pcoA,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000898822.2|SAMN16304034|GCA_015676735.1|Enterobacter roggenkampii||Res13-Abat-PEA24-P1-02|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_015676735.1	Scaffold	254518	4930166	45	SKESA v. 2.3.0	Pathogen: environmental/food/other	PRJNA662792	Government of Canada	SAMN16304034	"Res13-Abat-PEA24-P1-02"	Agriculture and Agri-Food Canada	2018-01-17	environmental/other	23429038	Canada: Quebec	Sus scrofa domesticus	NULL	swab	NULL	NULL	NULL	Res13-Abat-PEA24-P1-02	Enterobacter roggenkampii	NULL	NULL	1812935	NULL	NULL	Res13-Abat-PEA24-P1-02	NULL	NULL	PDT000898822.2	2020-11-24	1812935	JADAJG	JADAJG000000000.1	NULL	NULL	NULL	10	1	11	24	6	6	"amoxicillin-clavulanic acid=R,ampicillin=R,azithromycin=S,cefazolin=R,cefepime=S,cefotaxime=R,cefotaxime-clavulanic acid=ND,cefoxitin=R,cefpodoxime=R,ceftazidime=R,ceftazidime-clavulanic acid=ND,ceftriaxone=R,cephalothin=R,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,piperacillin-tazobactam=I,streptomycin=R,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S"	"aph(3'')-Ib,aph(6)-Id,blaMIR-12,catA=HMM,fosA,oqxB"	"aph(3'')-Ib,aph(6)-Id,blaMIR-12,catA=HMM,fosA,oqxB"	17	"arsC=HMM,asr=HMM,fieF,pcoA,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000898823.2|SAMN16304036|GCA_015676725.1|Enterobacter roggenkampii||Res13-Abat-PEA24-P4-01|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_015676725.1	Scaffold	251232	4930596	46	SKESA v. 2.3.0	Pathogen: environmental/food/other	PRJNA662792	Government of Canada	SAMN16304036	"Res13-Abat-PEA24-P4-01"	Agriculture and Agri-Food Canada	2018-01-17	environmental/other	23429058	Canada: Quebec	Sus scrofa domesticus	NULL	swab	NULL	NULL	NULL	Res13-Abat-PEA24-P4-01	Enterobacter roggenkampii	NULL	NULL	1812935	NULL	NULL	Res13-Abat-PEA24-P4-01	NULL	NULL	PDT000898823.2	2020-11-24	1812935	JADAJE	JADAJE000000000.1	NULL	NULL	NULL	9	1	12	24	6	6	"amoxicillin-clavulanic acid=R,ampicillin=R,azithromycin=S,cefazolin=R,cefepime=S,cefotaxime=R,cefotaxime-clavulanic acid=ND,cefoxitin=R,cefpodoxime=R,ceftazidime=R,ceftazidime-clavulanic acid=ND,ceftriaxone=R,cephalothin=R,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,piperacillin-tazobactam=I,streptomycin=S,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S"	"aph(3'')-Ib,aph(6)-Id,blaMIR-12,catA=HMM,fosA,oqxB"	"aph(3'')-Ib,aph(6)-Id,blaMIR-12,catA=HMM,fosA,oqxB"	17	"arsC=HMM,asr=HMM,fieF,pcoA,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000898824.2|SAMN16304033|GCA_015676775.1|Enterobacter roggenkampii||Res13-Abat-PEA24-P1-01|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_015676775.1	Scaffold	228024	4928344	55	SKESA v. 2.3.0	Pathogen: environmental/food/other	PRJNA662792	Government of Canada	SAMN16304033	"Res13-Abat-PEA24-P1-01"	Agriculture and Agri-Food Canada	2018-01-17	environmental/other	23429078	Canada: Quebec	Sus scrofa domesticus	NULL	swab	NULL	NULL	NULL	Res13-Abat-PEA24-P1-01	Enterobacter roggenkampii	NULL	NULL	1812935	NULL	NULL	Res13-Abat-PEA24-P1-01	NULL	NULL	PDT000898824.2	2020-11-24	1812935	JADAJY	JADAJY000000000.1	NULL	NULL	NULL	10	1	11	24	6	6	"amoxicillin-clavulanic acid=R,ampicillin=R,azithromycin=S,cefazolin=R,cefepime=S,cefotaxime=R,cefotaxime-clavulanic acid=ND,cefoxitin=R,cefpodoxime=R,ceftazidime=R,ceftazidime-clavulanic acid=ND,ceftriaxone=R,cephalothin=R,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,piperacillin-tazobactam=I,streptomycin=R,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S"	"aph(3'')-Ib,aph(6)-Id,blaMIR-12,catA=HMM,fosA,oqxB"	"aph(3'')-Ib,aph(6)-Id,blaMIR-12,catA=HMM,fosA,oqxB"	17	"arsC=HMM,asr=HMM,fieF,pcoA,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000898825.2|SAMN16304030|GCA_015676795.1|Enterobacter roggenkampii||Res13-Abat-PEA21-P1-02-B|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_015676795.1	Scaffold	195016	4930930	78	SKESA v. 2.3.0	Pathogen: environmental/food/other	PRJNA662792	Government of Canada	SAMN16304030	"Res13-Abat-PEA21-P1-02-B"	Agriculture and Agri-Food Canada	2018-01-17	environmental/other	23429098	Canada: Quebec	Sus scrofa domesticus	NULL	swab	NULL	NULL	NULL	Res13-Abat-PEA21-P1-02-B	Enterobacter roggenkampii	NULL	NULL	1812935	NULL	NULL	Res13-Abat-PEA21-P1-02-B	NULL	NULL	PDT000898825.2	2020-11-24	1812935	JADAJI	JADAJI000000000.1	NULL	NULL	NULL	9	1	12	24	6	6	"amoxicillin-clavulanic acid=R,ampicillin=R,azithromycin=S,cefazolin=R,cefepime=S,cefotaxime=R,cefotaxime-clavulanic acid=ND,cefoxitin=R,cefpodoxime=R,ceftazidime=R,ceftazidime-clavulanic acid=ND,ceftriaxone=R,cephalothin=R,chloramphenicol=S,ciprofloxacin=S,gentamicin=S,imipenem=S,meropenem=S,nalidixic acid=S,piperacillin-tazobactam=I,streptomycin=S,sulfisoxazole=S,tetracycline=S,trimethoprim-sulfamethoxazole=S"	"blaMIR,catA=HMM,fosA,mcr-10.1,oqxA=MISTRANSLATION,oqxB"	"blaMIR,catA=HMM,fosA,mcr-10.1,oqxA=MISTRANSLATION,oqxB"	21	"arsC=HMM,asr=HMM,clpK,fieF,hdeD-GI,hsp20,kefB-GI,merA,merC=HMM,merD,merE,merP=HMM,merR,merT,psi-GI,shsP,silA,terD,trxLHR,yfdX1,yfdX2"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
