#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT001081951.2|SAMN18673123|GCA_019091805.1|Vibrio metschnikovii||M26X|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019091805.1	Scaffold	325692	3804967	84	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673123	"M26X"	NULL	2019	NULL	27658058	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M26X	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M26X	NULL	NULL	PDT001081951.2	2021-07-02	28172	JAHAMQ	JAHAMQ000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081952.2|SAMN18673122|GCA_019091825.1|Vibrio metschnikovii||M19X|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019091825.1	Scaffold	306908	3573136	74	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673122	"M19X"	NULL	2019	NULL	27658088	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M19X	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M19X	NULL	NULL	PDT001081952.2	2021-07-02	28172	JAHAMR	JAHAMR000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081953.2|SAMN18673120|GCA_019091905.1|Vibrio metschnikovii||M19C.2|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019091905.1	Contig	354232	3715876	64	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673120	"M19C.2"	NULL	2018	NULL	27658168	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M19C.2	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M19C.2	NULL	NULL	PDT001081953.2	2021-07-02	28172	JAHAMT	JAHAMT000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081954.2|SAMN18673121|GCA_019091945.1|Vibrio metschnikovii||M19C.6|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019091945.1	Scaffold	143501	3863766	127	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673121	"M19C.6"	NULL	2018	NULL	27658208	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M19C.6	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M19C.6	NULL	NULL	PDT001081954.2	2021-07-02	28172	JAHAMS	JAHAMS000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081955.2|SAMN18673118|GCA_019091955.1|Vibrio metschnikovii||M19.1W|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019091955.1	Scaffold	267076	3787820	98	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673118	"M19.1W"	NULL	2018	NULL	27658218	China: Chifeng	NULL	NULL	NULL	NULL	NULL	NULL	M19.1W	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M19.1W	NULL	NULL	PDT001081955.2	2021-07-02	28172	JAHAMV	JAHAMV000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081956.2|SAMN18673119|GCA_019091965.1|Vibrio metschnikovii||M19.6WC|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019091965.1	Scaffold	237801	3659195	117	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673119	"M19.6WC"	NULL	2018	NULL	27658238	China: Chifeng	Aquatic plants	NULL	NULL	NULL	NULL	NULL	M19.6WC	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M19.6WC	NULL	NULL	PDT001081956.2	2021-07-02	28172	JAHAMU	JAHAMU000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081957.2|SAMN18673116|GCA_019092025.1|Vibrio metschnikovii||M17C.1|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092025.1	Scaffold	328592	3713691	64	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673116	"M17C.1"	NULL	2018	NULL	27658278	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M17C.1	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M17C.1	NULL	NULL	PDT001081957.2	2021-07-02	28172	JAHAMW	JAHAMW000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081958.2|SAMN18673114|GCA_019092065.1|Vibrio metschnikovii||M15D|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092065.1	Scaffold	298374	3648639	72	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673114	"M15D"	NULL	2019	NULL	27658318	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M15D	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M15D	NULL	NULL	PDT001081958.2	2021-07-02	28172	JAHAMY	JAHAMY000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081959.2|SAMN18673113|GCA_019092085.1|Vibrio metschnikovii||M14Y.1|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092085.1	Scaffold	193812	3672332	99	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673113	"M14Y.1"	NULL	2018	NULL	27658338	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M14Y.1	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M14Y.1	NULL	NULL	PDT001081959.2	2021-07-02	28172	JAHAMZ	JAHAMZ000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081960.2|SAMN18673115|GCA_019092105.1|Vibrio metschnikovii||M16X|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092105.1	Scaffold	250136	3662293	71	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673115	"M16X"	NULL	2019	NULL	27658358	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M16X	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M16X	NULL	NULL	PDT001081960.2	2021-07-02	28172	JAHAMX	JAHAMX000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081961.2|SAMN18673112|GCA_019092125.1|Vibrio metschnikovii||M14Y|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092125.1	Scaffold	527009	3696801	92	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673112	"M14Y"	NULL	2018	NULL	27658428	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M14Y	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M14Y	NULL	NULL	PDT001081961.2	2021-07-02	28172	JAHANA	JAHANA000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081962.2|SAMN18673111|GCA_019092155.1|Vibrio metschnikovii||M14D|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092155.1	Scaffold	403373	3706089	58	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673111	"M14D"	NULL	2019	NULL	27658438	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M14D	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M14D	NULL	NULL	PDT001081962.2	2021-07-02	28172	JAHANB	JAHANB000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081963.2|SAMN18673109|GCA_019092285.1|Vibrio metschnikovii||M12C|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092285.1	Scaffold	391875	3702996	89	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673109	"M12C"	NULL	2018	NULL	27658538	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M12C	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M12C	NULL	NULL	PDT001081963.2	2021-07-02	28172	JAHAND	JAHAND000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081964.2|SAMN18673108|GCA_019092295.1|Vibrio metschnikovii||M11F.1|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092295.1	Scaffold	251616	3822604	76	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673108	"M11F.1"	NULL	2018	NULL	27658558	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M11F.1	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M11F.1	NULL	NULL	PDT001081964.2	2021-07-02	28172	JAHANE	JAHANE000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081965.2|SAMN18673106|GCA_019092345.1|Vibrio metschnikovii||M8D|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092345.1	Scaffold	608040	3666268	67	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673106	"M8D"	NULL	2019	NULL	27658608	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M8D	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M8D	NULL	NULL	PDT001081965.2	2021-07-02	28172	JAHANG	JAHANG000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081966.2|SAMN18673107|GCA_019092355.1|Vibrio metschnikovii||M9G.2|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092355.1	Scaffold	233913	3781418	85	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673107	"M9G.2"	NULL	2018	NULL	27658618	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M9G.2	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M9G.2	NULL	NULL	PDT001081966.2	2021-07-02	28172	JAHANF	JAHANF000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081967.2|SAMN18673105|GCA_019092385.1|Vibrio metschnikovii||M7S.1|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092385.1	Scaffold	265961	3756303	69	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673105	"M7S.1"	NULL	2018	NULL	27658638	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M7S.1	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M7S.1	NULL	NULL	PDT001081967.2	2021-07-02	28172	JAHANH	JAHANH000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081968.2|SAMN18673101|GCA_019092405.1|Vibrio metschnikovii||M5C.1|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092405.1	Scaffold	290324	3683217	88	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673101	"M5C.1"	NULL	2018	NULL	27658658	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M5C.1	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M5C.1	NULL	NULL	PDT001081968.2	2021-07-02	28172	JAHANL	JAHANL000000000.1	NULL	NULL	NULL	0	0	0	0	1	1	NULL	"blaPSE"	"blaPSE"	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081969.2|SAMN18673104|GCA_019092425.1|Vibrio metschnikovii||M7D|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092425.1	Scaffold	641066	3700269	98	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673104	"M7D"	NULL	2019	NULL	27658688	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M7D	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M7D	NULL	NULL	PDT001081969.2	2021-07-02	28172	JAHANI	JAHANI000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081970.2|SAMN18673102|GCA_019092435.1|Vibrio metschnikovii||M5C.2|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092435.1	Contig	331080	3819677	54	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673102	"M5C.2"	NULL	2018	NULL	27658698	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M5C.2	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M5C.2	NULL	NULL	PDT001081970.2	2021-07-02	28172	JAHANK	JAHANK000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081971.2|SAMN18673103|GCA_019092445.1|Vibrio metschnikovii||M7C.1|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092445.1	Scaffold	516667	3697808	92	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673103	"M7C.1"	NULL	2018	NULL	27658718	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M7C.1	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M7C.1	NULL	NULL	PDT001081971.2	2021-07-02	28172	JAHANJ	JAHANJ000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081972.2|SAMN18673100|GCA_019092525.1|Vibrio metschnikovii||M4G.2|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092525.1	Scaffold	391851	3694666	92	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673100	"M4G.2"	NULL	2018	NULL	27658778	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M4G.2	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M4G.2	NULL	NULL	PDT001081972.2	2021-07-02	28172	JAHANM	JAHANM000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081973.2|SAMN18673097|GCA_019092545.1|Vibrio metschnikovii||M1W|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092545.1	Scaffold	311524	3825892	107	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673097	"M1W"	NULL	2018	NULL	27658798	China: Chifeng	NULL	NULL	NULL	NULL	NULL	NULL	M1W	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M1W	NULL	NULL	PDT001081973.2	2021-07-02	28172	JAHANP	JAHANP000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081974.2|SAMN18673098|GCA_019092555.1|Vibrio metschnikovii||M3W|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092555.1	Scaffold	233702	3652025	73	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673098	"M3W"	NULL	2018	NULL	27658838	China: Chifeng	NULL	NULL	NULL	NULL	NULL	NULL	M3W	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M3W	NULL	NULL	PDT001081974.2	2021-07-02	28172	JAHANO	JAHANO000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001081975.2|SAMN18673099|GCA_019092575.1|Vibrio metschnikovii||M3X|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_019092575.1	Contig	165496	3858510	94	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673099	"M3X"	NULL	2019	NULL	27658888	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	M3X	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	M3X	NULL	NULL	PDT001081975.2	2021-07-02	28172	JAHANN	JAHANN000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT001138181.2|SAMN18673068|GCA_020103245.1|Vibrio metschnikovii||C11G.1|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_020103245.1	Scaffold	251616	3818818	75	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673068	"C11G.1"	NULL	2018	NULL	28998268	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	C11G.1	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	C11G.1	NULL	NULL	PDT001138181.2	2021-09-23	28172	JAHAVU	JAHAVU000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT001138182.2|SAMN18673083|GCA_020103255.1|Vibrio metschnikovii||C18x.3|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_020103255.1	Scaffold	621696	3663820	75	SOAPdenovo v. 1.05 July-2010	Microbe	PRJNA720630	Institute of Military Veterinary Science, the Academy of Military Medical Sciences	SAMN18673083	"C18x.3"	NULL	2018	NULL	28998298	China: Chifeng	Migratory birds	NULL	NULL	NULL	NULL	NULL	C18x.3	Vibrio metschnikovii	NULL	NULL	28172	NULL	NULL	C18x.3	NULL	NULL	PDT001138182.2	2021-09-23	28172	JAHAVT	JAHAVT000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT001563833.1|SAMN14352315|GCA_028990395.1|Vibrio metschnikovii||PNUSAV001159|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR11286217	GCA_028990395.1	Contig	193307	3840523	94	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA266293	CDC	SAMN14352315	"PNUSAV001159","SRS6301062"	CDC	NULL	clinical	41218398	USA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Vibrio metschnikovii	NULL	NULL	28172	EDLB-CDC	2020-03-11	PNUSAV001159	NULL	NULL	PDT001563833.1	2023-01-05	28172	ABKWPS	ABKWPS000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaPSE,dfrA6,qnrVC6,vat=HMM"	"blaPSE,dfrA6,qnrVC6,vat=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT001563834.1|SAMN15521775|GCA_028990375.1|Vibrio metschnikovii||20MO06SH01-V1|Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR12212781	GCA_028990375.1	Contig	158179	3997119	83	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA590891	National Antimicrobial Resistance Monitoring System	SAMN15521775	"20MO06SH01-V1","SRS6998582"	MO	2020-06-22	environmental/other	41218378	USA:MO	NULL	NULL	shrimp	NULL	NULL	NULL	NULL	Vibrio metschnikovii	NULL	NULL	28172	PULSENET	2020-07-13	20MO06SH01-V1	NULL	NULL	PDT001563834.1	2023-01-05	28172	ABKWPR	ABKWPR000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaCARB=HMM,qnrVC6"	"blaCARB=HMM,qnrVC6"	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT001563835.1|SAMN15521776|GCA_028990355.1|Vibrio metschnikovii||20MO06TI01-V2|Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR12212786	GCA_028990355.1	Contig	122346	3883936	129	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA590891	National Antimicrobial Resistance Monitoring System	SAMN15521776	"20MO06TI01-V2","SRS6998587"	MO	2020-06-22	environmental/other	41218358	USA:MO	NULL	NULL	Tilapia	NULL	NULL	NULL	NULL	Vibrio metschnikovii	NULL	NULL	28172	PULSENET	2020-07-13	20MO06TI01-V2	NULL	NULL	PDT001563835.1	2023-01-05	28172	ABKWPQ	ABKWPQ000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaCARB=HMM,catA2,dfrA1,sul1"	"blaCARB=HMM,catA2,dfrA1,sul1"	3	"arsD=HMM,qacE=PARTIAL_END_OF_CONTIG,qacEdelta1"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT001563836.1|SAMN16133286|GCA_028990595.1|Vibrio metschnikovii||20MO07SH02-V2|Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR12641795	GCA_028990595.1	Contig	720585	3871714	73	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA590891	National Antimicrobial Resistance Monitoring System	SAMN16133286	"20MO07SH02-V2","SRS7366331"	MO	2020-07-13	environmental/other	41218598	USA:MO	NULL	NULL	shrimp	NULL	NULL	NULL	NULL	Vibrio metschnikovii	NULL	NULL	28172	PULSENET	2020-09-15	20MO07SH02-V2	NULL	NULL	PDT001563836.1	2023-01-05	28172	ABKWPW	ABKWPW000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaCARB=HMM,dfrA31,dfrA6,qnrVC6"	"blaCARB=HMM,dfrA31,dfrA6,qnrVC6"	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
PDT001563837.1|SAMN16134125|GCA_028990555.1|Vibrio metschnikovii||20MO08TI01-V2|Pathogen: environmental/food/other	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR12642099	GCA_028990555.1	Contig	83891	4021330	145	SKESA v. 2.2	Pathogen: environmental/food/other	PRJNA590891	National Antimicrobial Resistance Monitoring System	SAMN16134125	"20MO08TI01-V2","SRS7366580"	MO	2020-08-10	environmental/other	41218558	USA:MO	NULL	NULL	Tilapia fillet	NULL	NULL	NULL	NULL	Vibrio metschnikovii	NULL	NULL	28172	PULSENET	2020-09-15	20MO08TI01-V2	NULL	NULL	PDT001563837.1	2023-01-05	28172	ABKWPV	ABKWPV000000000.1	NULL	NULL	NULL	0	0	0	0	1	1	NULL	"blaCARB=HMM"	"blaCARB=HMM"	1	"arsD=HMM"	0	NULL	3.11.2	2022-12-19.1	COMBINED	1
