#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000670940.1|SAMN10663117|GCA_015946105.1|Corynebacterium striatum||ICDC.Cs251|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397981	GCA_015946105.1	Contig	88130	2773261	89	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663117	"ICDC.Cs251","SRS4211927"	Beijing Hospital, China	2017-11-14	clinical	23779278	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs251	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs251	NULL	NULL	PDT000670940.1	2020-01-26	43770	DACTXI	DACTXI000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000670941.1|SAMN10663116|GCA_015946145.1|Corynebacterium striatum||ICDC.Cs245|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397982	GCA_015946145.1	Contig	83712	2821234	88	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663116	"ICDC.Cs245","SRS4211926"	Beijing Hospital, China	2017-11-01	clinical	23779318	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs245	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs245	NULL	NULL	PDT000670941.1	2020-01-26	43770	DACTXH	DACTXH000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000670942.1|SAMN10663115|GCA_015946025.1|Corynebacterium striatum||ICDC.Cs241|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397983	GCA_015946025.1	Contig	97098	2845043	93	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663115	"ICDC.Cs241","SRS4211925"	Beijing Hospital, China	2017-11-06	clinical	23779198	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs241	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs241	NULL	NULL	PDT000670942.1	2020-01-26	43770	DACTXG	DACTXG000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000670943.1|SAMN10663114|GCA_015946085.1|Corynebacterium striatum||ICDC.Cs237|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397984	GCA_015946085.1	Contig	97596	2820548	87	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663114	"ICDC.Cs237","SRS4211924"	Beijing Hospital, China	2017-11-03	clinical	23779258	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs237	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs237	NULL	NULL	PDT000670943.1	2020-01-26	43770	DACTXD	DACTXD000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000670944.1|SAMN10663121|GCA_015946165.1|Corynebacterium striatum||ICDC.Cs255|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397985	GCA_015946165.1	Contig	82471	3097981	141	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663121	"ICDC.Cs255","SRS4211923"	Beijing Hospital, China	2017-11-16	clinical	23779348	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs255	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs255	NULL	NULL	PDT000670944.1	2020-01-26	43770	DACTXF	DACTXF000000000.1	NULL	NULL	NULL	0	0	0	0	8	8	NULL	"aac(3)-XI,aph(3'')-Ib=PARTIAL,aph(3')-Ia,aph(6)-Id,cmx,erm(X),tet(W),tetA"	"aac(3)-XI,aph(3'')-Ib=PARTIAL,aph(3')-Ia,aph(6)-Id,cmx,erm(X),tet(W),tetA"	1	"merA=HMM"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000670945.1|SAMN10663120|GCA_015946045.1|Corynebacterium striatum||ICDC.Cs254|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397986	GCA_015946045.1	Contig	88821	3116533	138	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663120	"ICDC.Cs254","SRS4211922"	Beijing Hospital, China	2017-11-16	clinical	23779218	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs254	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs254	NULL	NULL	PDT000670945.1	2020-01-26	43770	DACTXE	DACTXE000000000.1	NULL	NULL	NULL	0	0	0	0	8	8	NULL	"aac(3)-XI,aph(3'')-Ib=PARTIAL,aph(3')-Ia,aph(6)-Id,cmx,erm(X),tet(W),tetA"	"aac(3)-XI,aph(3'')-Ib=PARTIAL,aph(3')-Ia,aph(6)-Id,cmx,erm(X),tet(W),tetA"	1	"merA=HMM"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000670946.1|SAMN10663119|GCA_015946065.1|Corynebacterium striatum||ICDC.Cs253|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397987	GCA_015946065.1	Contig	108131	2746524	70	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663119	"ICDC.Cs253","SRS4211921"	Beijing Hospital, China	2017-11-15	clinical	23779238	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs253	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs253	NULL	NULL	PDT000670946.1	2020-01-26	43770	DACTXB	DACTXB000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"aac(3)-XI,erm(X)"	"aac(3)-XI,erm(X)"	1	"merA=HMM"	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000670947.1|SAMN10663118|GCA_015946005.1|Corynebacterium striatum||ICDC.Cs252|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397988	GCA_015946005.1	Contig	109090	2940564	131	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663118	"ICDC.Cs252","SRS4211920"	Beijing Hospital, China	2017-11-15	clinical	23779188	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs252	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs252	NULL	NULL	PDT000670947.1	2020-01-26	43770	DACTXC	DACTXC000000000.1	NULL	NULL	NULL	0	0	0	0	10	10	NULL	"aac(3)-XI,aac(6')-Ib3,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),sul1,tet(W),tetA"	"aac(3)-XI,aac(6')-Ib3,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),sul1,tet(W),tetA"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000670948.1|SAMN10663123|GCA_015945955.1|Corynebacterium striatum||ICDC.Cs260|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397989	GCA_015945955.1	Contig	83698	2776264	95	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663123	"ICDC.Cs260","SRS4211919"	Beijing Hospital, China	2017-11-27	clinical	23779128	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs260	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs260	NULL	NULL	PDT000670948.1	2020-01-26	43770	DACTWZ	DACTWZ000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000670949.1|SAMN10663122|GCA_015945985.1|Corynebacterium striatum||ICDC.Cs258|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397990	GCA_015945985.1	Contig	124528	2916665	127	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663122	"ICDC.Cs258","SRS4211918"	Beijing Hospital, China	2017-11-21	clinical	23779158	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs258	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs258	NULL	NULL	PDT000670949.1	2020-01-26	43770	DACTXA	DACTXA000000000.1	NULL	NULL	NULL	0	0	0	0	9	9	NULL	"aac(3)-XI,aac(6')-Ib3,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id=PARTIAL_END_OF_CONTIG,cmx,erm(X),sul1,tetA"	"aac(3)-XI,aac(6')-Ib3,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id=PARTIAL_END_OF_CONTIG,cmx,erm(X),sul1,tetA"	2	"merA=HMM,qacEdelta1"	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000670950.1|SAMN10663093|GCA_015945755.1|Corynebacterium striatum||ICDC.Cs179|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397991	GCA_015945755.1	Contig	93764	2780497	90	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663093	"ICDC.Cs179","SRS4211917"	Beijing Hospital, China	2017-09-18	clinical	23778928	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs179	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs179	NULL	NULL	PDT000670950.1	2020-01-26	43770	DACTWX	DACTWX000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000670951.1|SAMN10663092|GCA_015945575.1|Corynebacterium striatum||ICDC.Cs178|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397992	GCA_015945575.1	Contig	127131	2737148	61	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663092	"ICDC.Cs178","SRS4211916"	Beijing Hospital, China	2017-09-25	clinical	23778748	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs178	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs178	NULL	NULL	PDT000670951.1	2020-01-26	43770	DACTWY	DACTWY000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000670952.1|SAMN10663087|GCA_015945595.1|Corynebacterium striatum||ICDC.Cs163|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397993	GCA_015945595.1	Contig	94945	2917209	131	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663087	"ICDC.Cs163","SRS4211915"	Beijing Hospital, China	2017-09-14	clinical	23778768	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs163	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs163	NULL	NULL	PDT000670952.1	2020-01-26	43770	DACTWW	DACTWW000000000.1	NULL	NULL	NULL	0	0	0	0	11	11	NULL	"aac(3)-XI,aac(6')-Ib3,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),sul1,tet(W),tetA,tetAB_B=PARTIAL"	"aac(3)-XI,aac(6')-Ib3,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,cmx,erm(X),sul1,tet(W),tetA,tetAB_B=PARTIAL"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000670953.1|SAMN10663086|GCA_015945535.1|Corynebacterium striatum||ICDC.Cs162|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397994	GCA_015945535.1	Contig	134584	2728621	47	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663086	"ICDC.Cs162","SRS4211914"	Beijing Hospital, China	2017-09-14	clinical	23778708	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs162	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs162	NULL	NULL	PDT000670953.1	2020-01-26	43770	DACTWV	DACTWV000000000.1	NULL	NULL	NULL	0	0	0	0	0	0	NULL	NULL	NULL	0	NULL	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000670954.1|SAMN10663085|GCA_015945675.1|Corynebacterium striatum||ICDC.Cs160|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397995	GCA_015945675.1	Contig	85802	2772417	89	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663085	"ICDC.Cs160","SRS4211913"	Beijing Hospital, China	2017-09-14	clinical	23778848	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs160	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs160	NULL	NULL	PDT000670954.1	2020-01-26	43770	DACTWU	DACTWU000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000670955.1|SAMN10663084|GCA_015945475.1|Corynebacterium striatum||ICDC.Cs159|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397996	GCA_015945475.1	Contig	88337	2831079	95	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663084	"ICDC.Cs159","SRS4211912"	Beijing Hospital, China	2017-09-14	clinical	23778648	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs159	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs159	NULL	NULL	PDT000670955.1	2020-01-26	43770	DACTWT	DACTWT000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000670956.1|SAMN10663091|GCA_015946265.1|Corynebacterium striatum||ICDC.Cs177|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397997	GCA_015946265.1	Contig	107966	2704918	67	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663091	"ICDC.Cs177","SRS4211911"	Beijing Hospital, China	2017-09-18	clinical	23779438	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs177	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs177	NULL	NULL	PDT000670956.1	2020-01-26	43770	DACTWQ	DACTWQ000000000.1	NULL	NULL	NULL	0	0	0	0	1	1	NULL	"aac(3)-XI"	"aac(3)-XI"	1	"merA=HMM"	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000670957.1|SAMN10663090|GCA_015946325.1|Corynebacterium striatum||ICDC.Cs174|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397998	GCA_015946325.1	Contig	83462	2707159	76	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663090	"ICDC.Cs174","SRS4211910"	Beijing Hospital, China	2017-09-15	clinical	23779498	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs174	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs174	NULL	NULL	PDT000670957.1	2020-01-26	43770	DACTWS	DACTWS000000000.1	NULL	NULL	NULL	0	0	0	0	1	1	NULL	"aac(3)-XI"	"aac(3)-XI"	1	"merA=HMM"	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000670958.1|SAMN10663089|GCA_015945935.1|Corynebacterium striatum||ICDC.Cs173|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8397999	GCA_015945935.1	Contig	92962	2750919	79	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663089	"ICDC.Cs173","SRS4211909"	Beijing Hospital, China	2017-09-15	clinical	23779108	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs173	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs173	NULL	NULL	PDT000670958.1	2020-01-26	43770	DACTWR	DACTWR000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000670959.1|SAMN10663088|GCA_015945895.1|Corynebacterium striatum||ICDC.Cs165|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8398000	GCA_015945895.1	Contig	91849	2742959	76	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663088	"ICDC.Cs165","SRS4211908"	Beijing Hospital, China	2017-09-15	clinical	23779068	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs165	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs165	NULL	NULL	PDT000670959.1	2020-01-26	43770	DACTWO	DACTWO000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000670960.1|SAMN10663112|GCA_015945915.1|Corynebacterium striatum||ICDC.Cs231|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8398001	GCA_015945915.1	Contig	131781	2757771	62	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663112	"ICDC.Cs231","SRS4211907"	Beijing Hospital, China	2017-10-31	clinical	23779088	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs231	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs231	NULL	NULL	PDT000670960.1	2020-01-26	43770	DACTWM	DACTWM000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"aac(3)-XI,erm(X)"	"aac(3)-XI,erm(X)"	0	NULL	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000670961.1|SAMN10663113|GCA_015945875.1|Corynebacterium striatum||ICDC.Cs236|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8398002	GCA_015945875.1	Contig	92955	2789842	91	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663113	"ICDC.Cs236","SRS4211906"	Beijing Hospital, China	2017-11-01	clinical	23779048	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs236	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs236	NULL	NULL	PDT000670961.1	2020-01-26	43770	DACTWP	DACTWP000000000.1	NULL	NULL	NULL	0	0	0	0	6	6	NULL	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	"aac(3)-XI,aac(6')-Ia,aadA1,erm(X),sul1,tet(W)"	2	"merA=HMM,qacEdelta1"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000670962.1|SAMN10663108|GCA_015945815.1|Corynebacterium striatum||ICDC.Cs217|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR8398003	GCA_015945815.1	Contig	88821	3128494	136	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA512256	Beijing Ditan Hospital, Capital Medical University	SAMN10663108	"ICDC.Cs217","SRS4211905"	Beijing Hospital, China	2017-10-23	clinical	23778998	China: Beijing	Homo sapiens	NULL	sputum	39.91 N 116.42 E	NULL	NULL	ICDC.Cs217	Corynebacterium striatum	NULL	NULL	43770	BEIJING DITAN HOSPITAL, CAPITAL MEDICAL UNIVERSITY	2019-07-30	ICDC.Cs217	NULL	NULL	PDT000670962.1	2020-01-26	43770	DACTWN	DACTWN000000000.1	NULL	NULL	NULL	0	0	0	0	9	9	NULL	"aac(3)-XI,aph(3'')-Ib=PARTIAL,aph(3')-Ia,aph(6)-Id,cmx,erm(X),erm(X)=PARTIAL_END_OF_CONTIG,tet(W),tetA"	"aac(3)-XI,aph(3'')-Ib=PARTIAL,aph(3')-Ia,aph(6)-Id,cmx,erm(X),erm(X)=PARTIAL_END_OF_CONTIG,tet(W),tetA"	1	"merA=HMM"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
