#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000749041.2|SAMN11394291|GCA_013169015.1|Enterobacter asburiae||C1-174|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_013169015.1	Contig	224351	5185437	95	CLC Genomics Workbench v. 8.5	Pathogen: clinical or host-associated	PRJNA391501	University of Antioquia	SAMN11394291	"C1-174"	NULL	2015-06-01	clinical	19706648	Colombia	Homo sapiens	NULL	Rectal swab	NULL	NULL	NULL	C1-174	Enterobacter asburiae	NULL	NULL	61645	NULL	NULL	C1-174	NULL	NULL	PDT000749041.2	2020-05-26	61645	SWFZ	SWFZ00000000.1	NULL	NULL	NULL	0	0	0	0	13	13	NULL	"aac(6')-Ib-cr5,aadA16,arr-3,blaACT-3,blaKPC-2,blaTEM=PARTIAL,catA=HMM,dfrA27,fosA,oqxB,qnrB6,qnrE,sul1"	"aac(6')-Ib-cr5,aadA16,arr-3,blaACT-3,blaKPC-2,blaTEM=PARTIAL,catA=HMM,dfrA27,fosA,oqxB,qnrB6,qnrE,sul1"	37	"arsA,arsB,arsC,arsC=HMM,arsD,arsR,asr=HMM,fieF,merA,merC=HMM,merD,merE,merP=HMM,merR,merT,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,qacEdelta1,silA,silB,silC=PARTIAL_END_OF_CONTIG,silE,silF,silP=PARTIAL_END_OF_CONTIG,silR,silS=PARTIAL_END_OF_CONTIG,terD,terW,terZ"	0	NULL	3.11.2	2023-04-17.1	COMBINED	1
PDT000751110.2|SAMN11311925|GCA_013186715.1|Enterobacter asburiae||mucsiC3|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_013186715.1	Scaffold	796800	4568918	20	CLC NGS Cell v. 10.0.1	Pathogen: environmental/food/other	PRJNA530356	Gifu University	SAMN11311925	"mucsiC3","musiC3"	Yamamoto	2016-09-14	environmental/other	19751838	Japan: Mount Kinka	dung beetle	NULL	NULL	35.4334 N 136.7812 E	NULL	NULL	musiC3	Enterobacter asburiae	NULL	NULL	61645	NULL	NULL	mucsiC3	NULL	NULL	PDT000751110.2	2020-05-28	61645	SURL	SURL00000000.1	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaACT-3,catA=HMM,fosA,oqxB,qnrE"	"blaACT-3,catA=HMM,fosA,oqxB,qnrE"	8	"arsA,arsB,arsC=HMM,arsD,arsR,asr=HMM,fieF,silA"	0	NULL	3.11.2	2023-04-17.1	COMBINED	1
PDT000766382.3|SAMD00229142|GCA_013340525.1|Enterobacter asburiae|||MIGS Cultured Bacterial/Archaeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_013340525.1	Contig	82155	4904800	171	SPAdes v. 3.13.0	MIGS Cultured Bacterial/Archaeal	PRJDB9939	Toho University	SAMD00229142	"TUM17941"	NULL	2015	clinical	20059878	NULL	Homo sapiens	NULL	NULL	NULL	NULL	NULL	NULL	Enterobacter asburiae	NULL	NULL	61645	NULL	NULL	NULL	NULL	"Draft whole-genome sequencing of IMP-producing Enterobacter cloacae complex"	PDT000766382.3	2020-06-12	61645	BLWZ	BLWZ00000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"aac(6')-IIc,blaACT-1,blaIMP-1,catA=HMM,fosA,oqxB,sul1"	"aac(6')-IIc,blaACT-1,blaIMP-1,catA=HMM,fosA,oqxB,sul1"	34	"arsC=HMM,asr=HMM,fieF,hdeD-GI,hsp20,kefB-GI,merC=HMM,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,psi-GI,qacEdelta1,shsP,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ,trxLHR,yfdX1,yfdX2"	0	NULL	3.10.42	2022-10-11.2	COMBINED	1
PDT000799043.2|SAMN15148650|GCA_013740195.1|Enterobacter asburiae||RHBSTW-00542|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_013740195.1	Complete Genome	4919282	5178360	5	Unicycler v. v0.4.7	Microbe	PRJNA605147	The REHAB Consortium	SAMN15148650	"RHBSTW-00542","SRS6792184","WTP1|T2-00542"	NULL	2017	NULL	20880398	United Kingdom	NULL	NULL	Freshwater sample from upstream of wastewater treatment plant	NULL	NULL	NULL	WTP1|T2-00542	Enterobacter asburiae	NULL	NULL	61645	NULL	NULL	RHBSTW-00542	NULL	NULL	PDT000799043.2	2020-07-27	61645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT-1,catA=HMM,fosA,oqxB"	"blaACT-1,catA=HMM,fosA,oqxB"	35	"arsA,arsB,arsC,arsC=HMM,arsD,arsR=PARTIAL,asr=HMM,clpK,fieF,hdeD-GI,hsp20,kefB-GI,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,psi-GI,shsP,silA,silB,silC,silE,silF,silP,silR,silS,trxLHR,yfdX1,yfdX2"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000799055.2|SAMN15148766|GCA_013782005.1|Enterobacter asburiae||RHBSTW-01009|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_013782005.1	Complete Genome	4586750	4660122	3	Unicycler v. v0.4.7	Microbe	PRJNA605147	The REHAB Consortium	SAMN15148766	"RHBSTW-01009","SRS6792410","WTP3|T3-01009"	NULL	2017	NULL	20940878	United Kingdom	NULL	NULL	Wastewater effluent sample	NULL	NULL	NULL	WTP3|T3-01009	Enterobacter asburiae	NULL	NULL	61645	NULL	NULL	RHBSTW-01009	NULL	NULL	PDT000799055.2	2020-07-28	61645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"blaACT-4,mcr-10.1,oqxB"	"blaACT-4,mcr-10.1,oqxB"	26	"arsC=HMM,asr=HMM,clpK,fieF,hdeD-GI,hsp20,kefB-GI,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,psi-GI,shsP,silA,silB,silC,silE,silF,silP,silR,silS,trxLHR,yfdX1,yfdX2"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000799056.2|SAMN15148645|GCA_013784425.1|Enterobacter asburiae||RHBSTW-00516|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_013784425.1	Complete Genome	4626378	4626378	1	Unicycler v. v0.4.7	Microbe	PRJNA605147	The REHAB Consortium	SAMN15148645	"RHBSTW-00516","SRS6792178","WTP1|T2-00516"	NULL	2017	NULL	20944308	United Kingdom	NULL	NULL	Wastewater influent sample	NULL	NULL	NULL	WTP1|T2-00516	Enterobacter asburiae	NULL	NULL	61645	NULL	NULL	RHBSTW-00516	NULL	NULL	PDT000799056.2	2020-07-28	61645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"blaACT,fosA,qnrE"	"blaACT,fosA,qnrE"	25	"arsA,arsB,arsC,arsC=HMM,arsD=HMM,arsR,asr=HMM,clpK,fieF,hsp20,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000801610.2|SAMEA7026331|GCA_903970955.1|Enterobacter asburiae||ME44|Generic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_903970955.1	Contig	124981	4519362	93	NULL	Generic	PRJEB37902	CARDIFF SCHOOL OF BIOSCIENCES	SAMEA7026331	"ERS4790540","ME44"	NULL	2017-07-05/2017-08-28	NULL	21168368	India	Coscinium fenestratum	NULL	Coscinium fenestratum leaf	NULL	NULL	NULL	NULL	Enterobacter asburiae	NULL	NULL	61645	NULL	NULL	ME44	NULL	NULL	PDT000801610.2	2020-07-30	61645	CAJCKJ	CAJCKJ000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT,catA=HMM,fosA,oqxB"	"blaACT,catA=HMM,fosA,oqxB"	18	"arsC=HMM,asr=HMM,fieF,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.11.2	2023-04-17.1	COMBINED	1
PDT000804670.2|SAMN15148708|GCA_014101235.1|Enterobacter asburiae||RHBSTW-00831|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_014101235.1	Contig	4824674	5050660	6	Unicycler v. 0.4.7	Microbe	PRJNA605147	The REHAB Consortium	SAMN15148708	"RHBSTW-00831","SRS6792232","WTP5|T3-00831"	NULL	2017	NULL	21472138	United Kingdom	NULL	NULL	Freshwater sample from downstream of wastewater treatment plant	NULL	NULL	NULL	WTP5|T3-00831	Enterobacter asburiae	NULL	NULL	61645	NULL	NULL	RHBSTW-00831	NULL	NULL	PDT000804670.2	2020-08-07	61645	JABXPE	JABXPE000000000.1	NULL	NULL	NULL	0	0	0	0	4	3	NULL	"blaACT,fosA,mcr-9.1,oqxB"	"blaACT,fosA,oqxB"	42	"arsC,arsC=HMM,arsD=HMM,arsR,asr=HMM,clpK,fieF,hdeD-GI,hsp20,kefB-GI,merA=HMM,merC=HMM,merD,merE,merP,merR,merT,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,psi-GI,shsP,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ,trxLHR,yfdX1,yfdX2"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000805736.2|SAMN15148771|GCA_014103055.1|Enterobacter asburiae||RHBSTW-01055|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_014103055.1	Contig	445967	4747912	60	Unicycler v. 0.4.7	Microbe	PRJNA605147	The REHAB Consortium	SAMN15148771	"RHBSTW-01055","SRS6792656","WTP2|T3-01055"	NULL	2017	NULL	21473958	United Kingdom	NULL	NULL	Wastewater effluent sample	NULL	NULL	NULL	WTP2|T3-01055	Enterobacter asburiae	NULL	NULL	61645	NULL	NULL	RHBSTW-01055	NULL	NULL	PDT000805736.2	2020-08-07	61645	JABXOV	JABXOV000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaACT-3,catA=HMM,oqxB,qnrE"	"blaACT-3,catA=HMM,oqxB,qnrE"	36	"arsC=HMM,asr=HMM,clpK,fieF,hdeD-GI,hsp20,kefB-GI,merA,merC=HMM,merD,merE=PARTIAL,merP=HMM,merT,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,psi-GI,shsP,silA,silB,silC,silE,silF,silP,silR,silS,trxLHR,yfdX1,yfdX2"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000805759.2|SAMN15148541|GCA_014103775.1|Enterobacter asburiae||RHBSTW-00209|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_014103775.1	Contig	5081149	5378233	10	Unicycler v. 0.4.7	Microbe	PRJNA605147	The REHAB Consortium	SAMN15148541	"RHBSTW-00209","SRS6792205","WTP3|T1-00209"	NULL	2017	NULL	21474688	United Kingdom	NULL	NULL	Wastewater influent sample	NULL	NULL	NULL	WTP3|T1-00209	Enterobacter asburiae	NULL	NULL	61645	NULL	NULL	RHBSTW-00209	NULL	NULL	PDT000805759.2	2020-08-07	61645	JABXQT	JABXQT000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaACT,fosA"	"blaACT,fosA"	33	"arsC=HMM,asr=HMM,clpK,fieF,hdeD-GI,hsp20,kefB-GI,merA,merC=HMM,merD,merE,merP=HMM,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,psi-GI=PARTIAL,shsP,silA,silB,silC,silE,silF,silP,silR,silS,trxLHR,yfdX1,yfdX2"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000805765.2|SAMN15148473|GCA_014104215.1|Enterobacter asburiae||RHBSTW-00074|Microbe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_014104215.1	Contig	4401752	5584401	23	Unicycler v. 0.4.7	Microbe	PRJNA605147	The REHAB Consortium	SAMN15148473	"RHBSTW-00074","SRS6792001","WTP5|T1-00074"	NULL	2017	NULL	21475198	United Kingdom	NULL	NULL	Wastewater influent sample	NULL	NULL	NULL	WTP5|T1-00074	Enterobacter asburiae	NULL	NULL	61645	NULL	NULL	RHBSTW-00074	NULL	NULL	PDT000805765.2	2020-08-07	61645	JABXRP	JABXRP000000000.1	NULL	NULL	NULL	0	0	0	0	2	2	NULL	"blaACT,fosA"	"blaACT,fosA"	34	"arsC,arsC=HMM,asr=HMM,clpK,fieF,hdeD-GI,hsp20,kefB-GI,merA,merC=HMM,merD,merE,merP=HMM,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS=PARTIAL,psi-GI,shsP,silA,silB,silC,silE,silF,silP,silR,silS,trxLHR,yfdX1,yfdX2"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000821617.1|SAMN15907187||Enterobacter asburiae||Enterobacter_asburiae_2020CK-00253|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR12519205	NULL	NULL	109739	5042172	157	NULL	Pathogen: clinical or host-associated	PRJNA288601	Centers for Disease Control and Prevention.  Division of Healthcare Quality Promotion	SAMN15907187	"2020CK-00253","Enterobacter_asburiae_2020CK-00253","SRS7260856"	NULL	2020-07-16	clinical	NULL	USA	Homo sapiens	NULL	urine	NULL	NULL	NULL	2020CK-00253	Enterobacter asburiae	NULL	NULL	61645	UPHL_ID	2020-08-26	Enterobacter_asburiae_2020CK-00253	NULL	NULL	PDT000821617.1	2020-08-26	61645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	11	11	NULL	"aadA1,aadA1=PARTIAL_END_OF_CONTIG,aadA2,blaACT,blaKPC=PARTIAL_END_OF_CONTIG,cmlA1,fosA,oqxA,oqxB,qnrS2,sul1"	"aadA1,aadA1=PARTIAL_END_OF_CONTIG,aadA2,blaACT,blaKPC=PARTIAL_END_OF_CONTIG,cmlA1,fosA,oqxA,oqxB,qnrS2,sul1"	27	"arsA=PARTIAL_END_OF_CONTIG,arsB,arsC,arsD,arsR,fieF,merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,qacEdelta1,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.8.4	2020-07-16.2	NUCLEOTIDE	1
PDT000857772.1|SAMN15868374||Enterobacter asburiae||Enterobacter asburiae ARLG-4295|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR12508612	NULL	NULL	94530	4793502	117	NULL	Pathogen: clinical or host-associated	PRJNA658369	Hackensack-Meridian Health Center for Discovery and Innovation	SAMN15868374	"ARLG-4295","Enterobacter asburiae ARLG-4295","SRS7252354"	MDRO network	2017	clinical	NULL	USA: West	Homo sapiens	NULL	blood	NULL	NULL	NULL	ARLG-4295	Enterobacter asburiae	NULL	NULL	61645	HACKENSACK-MERIDIAN HEALTH CENTER FOR DISCOVERY AND INNOVATION	2020-08-24	Enterobacter asburiae ARLG-4295	NULL	NULL	PDT000857772.1	2020-10-08	61645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaMIR-3,fosA,oqxA,oqxB"	"blaMIR-3,fosA,oqxA,oqxB"	2	"fieF,silA"	0	NULL	3.8.4	2020-09-30.1	NUCLEOTIDE	1
PDT000857857.1|SAMN15868216||Enterobacter asburiae||Enterobacter asburiae ARLG-3584|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR12508699	NULL	NULL	192932	4786037	82	NULL	Pathogen: clinical or host-associated	PRJNA658369	Hackensack-Meridian Health Center for Discovery and Innovation	SAMN15868216	"ARLG-3584","Enterobacter asburiae ARLG-3584","SRS7252267"	MDRO network	2016	clinical	NULL	USA: Northeast	Homo sapiens	NULL	wound	NULL	NULL	NULL	ARLG-3584	Enterobacter asburiae	NULL	NULL	61645	HACKENSACK-MERIDIAN HEALTH CENTER FOR DISCOVERY AND INNOVATION	2020-08-24	Enterobacter asburiae ARLG-3584	NULL	NULL	PDT000857857.1	2020-10-08	61645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaMIR,fosA,oqxA,oqxB"	"blaMIR,fosA,oqxA,oqxB"	2	"fieF,silA"	0	NULL	3.11.2	2023-02-23.1	NUCLEOTIDE	1
PDT000857912.1|SAMN15868309||Enterobacter asburiae||Enterobacter asburiae ARLG-4205|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR12508755	NULL	NULL	52568	5093973	299	NULL	Pathogen: clinical or host-associated	PRJNA658369	Hackensack-Meridian Health Center for Discovery and Innovation	SAMN15868309	"ARLG-4205","Enterobacter asburiae ARLG-4205","SRS7252211"	MDRO network	2017	clinical	NULL	USA: Northeast	Homo sapiens	NULL	respiratory	NULL	NULL	NULL	ARLG-4205	Enterobacter asburiae	NULL	NULL	61645	HACKENSACK-MERIDIAN HEALTH CENTER FOR DISCOVERY AND INNOVATION	2020-08-24	Enterobacter asburiae ARLG-4205	NULL	NULL	PDT000857912.1	2020-10-08	61645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	18	17	NULL	"aac(6')-Ib',aadA1,aph(3'')-Ib,aph(6)-Id,blaKPC-2,blaMIR-5,blaOXA=PARTIAL_END_OF_CONTIG,blaOXA-9,blaTEM=PARTIAL_END_OF_CONTIG,blaTEM-1,dfrA14,fosA,mcr-9.1,oqxA,oqxA=PARTIAL_END_OF_CONTIG,oqxB,oqxB=PARTIAL_END_OF_CONTIG,sul2"	"aac(6')-Ib',aadA1,aph(3'')-Ib,aph(6)-Id,blaKPC-2,blaMIR-5,blaOXA=PARTIAL_END_OF_CONTIG,blaOXA-9,blaTEM=PARTIAL_END_OF_CONTIG,blaTEM-1,dfrA14,fosA,oqxA,oqxA=PARTIAL_END_OF_CONTIG,oqxB,oqxB=PARTIAL_END_OF_CONTIG,sul2"	41	"arsA,arsB,arsC,arsD,arsR,fieF,hdeD-GI,hsp20,kefB-GI,merA,merD,merE,merR,merT,ncrA,ncrB,ncrC,ncrY,pcoA=PARTIAL_END_OF_CONTIG,pcoB,pcoC=PARTIAL_END_OF_CONTIG,pcoD=PARTIAL_END_OF_CONTIG,pcoE,pcoR=PARTIAL_END_OF_CONTIG,pcoS=PARTIAL_END_OF_CONTIG,psi-GI,shsP,silA,silB=PARTIAL_END_OF_CONTIG,silC=PARTIAL_END_OF_CONTIG,silE,silF,silP=PARTIAL_END_OF_CONTIG,silR,silS=PARTIAL_END_OF_CONTIG,terD,terW,terZ,trxLHR,yfdX1,yfdX2"	0	NULL	3.8.4	2020-09-30.1	NUCLEOTIDE	1
PDT000857925.1|SAMN15868525||Enterobacter asburiae||Enterobacter asburiae ARLG-4417|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR12508768	NULL	NULL	31419	5423043	391	NULL	Pathogen: clinical or host-associated	PRJNA658369	Hackensack-Meridian Health Center for Discovery and Innovation	SAMN15868525	"ARLG-4417","Enterobacter asburiae ARLG-4417","SRS7252199"	MDRO network	2016	clinical	NULL	USA: Midwest	Homo sapiens	NULL	respiratory	NULL	NULL	NULL	ARLG-4417	Enterobacter asburiae	NULL	NULL	61645	HACKENSACK-MERIDIAN HEALTH CENTER FOR DISCOVERY AND INNOVATION	2020-08-24	Enterobacter asburiae ARLG-4417	NULL	NULL	PDT000857925.1	2020-10-08	61645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	8	8	NULL	"ant(2'')-Ia,blaKPC-2,blaMIR-20,blaOXA=PARTIAL,blaOXA=PARTIAL_END_OF_CONTIG,fosA,oqxA,oqxB"	"ant(2'')-Ia,blaKPC-2,blaMIR-20,blaOXA=PARTIAL,blaOXA=PARTIAL_END_OF_CONTIG,fosA,oqxA,oqxB"	32	"arsC,arsR,fieF,hsp20,merA,merD,merE,merR,merT,ncrC,nirA,nirB,nirD=PARTIAL,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,silS=PARTIAL_END_OF_CONTIG,terD,terW,terZ"	0	NULL	3.8.4	2020-09-30.1	NUCLEOTIDE	1
PDT000857943.1|SAMN15868176||Enterobacter asburiae||Enterobacter asburiae ARLG-4178|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR12508786	NULL	NULL	99499	5068464	133	NULL	Pathogen: clinical or host-associated	PRJNA658369	Hackensack-Meridian Health Center for Discovery and Innovation	SAMN15868176	"ARLG-4178","Enterobacter asburiae ARLG-4178","SRS7252180"	MDRO network	2017	clinical	NULL	USA: Midwest	Homo sapiens	NULL	urine	NULL	NULL	NULL	ARLG-4178	Enterobacter asburiae	NULL	NULL	61645	HACKENSACK-MERIDIAN HEALTH CENTER FOR DISCOVERY AND INNOVATION	2020-08-24	Enterobacter asburiae ARLG-4178	NULL	NULL	PDT000857943.1	2020-10-08	61645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	5	5	NULL	"blaMIR,fosA,mcr-10.1,oqxA,oqxB"	"blaMIR,fosA,mcr-10.1,oqxA,oqxB"	20	"arsA,arsB,arsC,arsD,arsR,fieF,hsp20,pcoA,pcoB,pcoC,pcoD,pcoR,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.8.4	2020-09-30.1	NUCLEOTIDE	1
PDT000857995.1|SAMN15868267||Enterobacter asburiae||Enterobacter asburiae ARLG-4253|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR12508838	NULL	NULL	76080	5034498	161	NULL	Pathogen: clinical or host-associated	PRJNA658369	Hackensack-Meridian Health Center for Discovery and Innovation	SAMN15868267	"ARLG-4253","Enterobacter asburiae ARLG-4253","SRS7252128"	MDRO network	2017	clinical	NULL	USA: Northeast	Homo sapiens	NULL	Non-wound abdominal	NULL	NULL	NULL	ARLG-4253	Enterobacter asburiae	NULL	NULL	61645	HACKENSACK-MERIDIAN HEALTH CENTER FOR DISCOVERY AND INNOVATION	2020-08-24	Enterobacter asburiae ARLG-4253	NULL	NULL	PDT000857995.1	2020-10-08	61645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaMIR-22,fosA,oqxA,oqxB"	"blaMIR-22,fosA,oqxA,oqxB"	24	"arsA,arsB,arsC,arsD,arsR,fieF,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ"	0	NULL	3.8.4	2020-09-30.1	NUCLEOTIDE	1
PDT000858119.1|SAMN15868182||Enterobacter asburiae||Enterobacter asburiae ARLG-3539|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR12508964	NULL	NULL	142003	5345513	171	NULL	Pathogen: clinical or host-associated	PRJNA658369	Hackensack-Meridian Health Center for Discovery and Innovation	SAMN15868182	"ARLG-3539","Enterobacter asburiae ARLG-3539","SRS7252677"	MDRO network	2016	clinical	NULL	USA: Northeast	Homo sapiens	NULL	urine	NULL	NULL	NULL	ARLG-3539	Enterobacter asburiae	NULL	NULL	61645	HACKENSACK-MERIDIAN HEALTH CENTER FOR DISCOVERY AND INNOVATION	2020-08-24	Enterobacter asburiae ARLG-3539	NULL	NULL	PDT000858119.1	2020-10-08	61645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	23	22	NULL	"aac(6')-Ib3,aadA2,ant(2'')-Ia,aph(3'')-Ib,aph(6)-Id,blaMIR,blaOXA-10,blaSHV-12,blaVIM=PARTIAL_END_OF_CONTIG,blaVIM-4,catA2,catB3,cmlA1,dfrA15,fosA,mcr-9.1,mph(A),mph(F),oqxA,oqxB,sul1,sul1=PARTIAL_END_OF_CONTIG,tet(C)"	"aac(6')-Ib3,aadA2,ant(2'')-Ia,aph(3'')-Ib,aph(6)-Id,blaMIR,blaOXA-10,blaSHV-12,blaVIM=PARTIAL_END_OF_CONTIG,blaVIM-4,catA2,catB3,cmlA1,dfrA15,fosA,mph(A),mph(F),oqxA,oqxB,sul1,sul1=PARTIAL_END_OF_CONTIG,tet(C)"	26	"arsC,fieF,merA,merD,merE,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,pcoS=PARTIAL_END_OF_CONTIG,qacEdelta1,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ"	0	NULL	3.8.4	2020-09-30.1	NUCLEOTIDE	1
PDT000858335.1|SAMN15868724||Enterobacter asburiae||Enterobacter asburiae ARLG-4718|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR12509183	NULL	NULL	278340	5111982	56	NULL	Pathogen: clinical or host-associated	PRJNA658369	Hackensack-Meridian Health Center for Discovery and Innovation	SAMN15868724	"ARLG-4718","Enterobacter asburiae ARLG-4718","SRS7252459"	MDRO network	2017	clinical	NULL	USA: South	Homo sapiens	NULL	Non-wound abdominal	NULL	NULL	NULL	ARLG-4718	Enterobacter asburiae	NULL	NULL	61645	HACKENSACK-MERIDIAN HEALTH CENTER FOR DISCOVERY AND INNOVATION	2020-08-24	Enterobacter asburiae ARLG-4718	NULL	NULL	PDT000858335.1	2020-10-08	61645	NULL	NULL	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaMIR-16,fosA,oqxA,oqxB"	"blaMIR-16,fosA,oqxA,oqxB"	28	"fieF,hdeD-GI,hsp20,kefB-GI,ncrA,ncrB,ncrC,ncrY,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,psi-GI,shsP,silA,silB,silC,silE,silF,silP,silR,silS,trxLHR,yfdX1,yfdX2"	0	NULL	3.8.4	2020-09-30.1	NUCLEOTIDE	1
