#label	FDA_lab_id	HHS_region	IFSAC_category	LibraryLayout	PFGE_PrimaryEnzyme_pattern	PFGE_SecondaryEnzyme_pattern	Platform	Run	asm_acc	asm_level	asm_stats_contig_n50	asm_stats_length_bp	asm_stats_n_contig	assembly_method	attribute_package	bioproject_acc	bioproject_center	biosample_acc	isolate_identifiers	collected_by	collection_date	epi_type	fullasm_id	geo_loc_name	host	host_disease	isolation_source	lat_lon	ontological_term	outbreak	sample_name	scientific_name	serovar	source_type	species_taxid	sra_center	sra_release_date	strain	sequenced_by	project_name	target_acc	target_creation_date	taxid	wgs_acc_prefix	wgs_master_acc	minsame	mindiff	computed_types	number_drugs_resistant	number_drugs_intermediate	number_drugs_susceptible	number_drugs_tested	number_amr_genes	number_core_amr_genes	AST_phenotypes	AMR_genotypes	AMR_genotypes_core	number_stress_genes	stress_genotypes	number_virulence_genes	virulence_genotypes	amrfinder_version	refgene_db_version	amrfinder_analysis_type	amrfinder_applied
PDT000435241.1|SAMN05770882|GCA_016074815.1|Citrobacter amalonaticus||strain 100|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR4302154	GCA_016074815.1	Contig	68216	5202473	149	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA342893	Carbapenemase-Producing Enterobacteriaceae in Singapore (CaPES) study	SAMN05770882	"42","ENT1063","SRS1718121","strain 100"	CaPES	2014-03-17	clinical	23920578	Singapore	Homo sapiens	not collected	not collected	1.17 N 103.50 E	NULL	NULL	ENT1063	Citrobacter amalonaticus	NULL	NULL	35703	TAN TOCK SENG HOSPITAL	2017-01-01	strain 100	NULL	NULL	PDT000435241.1	2019-01-11	35703	DACXTK	DACXTK000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"blaKPC-2,blaSED,blaTEM=PARTIAL,blaTEM=PARTIAL_END_OF_CONTIG,blaTEM-1,fos=HMM,mph(A)"	"blaKPC-2,blaSED,blaTEM=PARTIAL,blaTEM=PARTIAL_END_OF_CONTIG,blaTEM-1,fos=HMM,mph(A)"	2	"asr=HMM,fieF"	2	"ybtP,ybtQ"	3.9.3	2020-11-09.1	COMBINED	1
PDT000435244.1|SAMN05770884|GCA_016075015.1|Citrobacter freundii||strain 102|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR4302157	GCA_016075015.1	Contig	80708	5648094	220	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA342893	Carbapenemase-Producing Enterobacteriaceae in Singapore (CaPES) study	SAMN05770884	"83","ENT1298","SRS1718124","strain 102"	CaPES	2014-07-02	clinical	23920838	Singapore	Homo sapiens	not collected	not collected	1.17 N 103.50 E	NULL	NULL	ENT1298	Citrobacter freundii	NULL	NULL	546	TAN TOCK SENG HOSPITAL	2017-01-01	strain 102	NULL	NULL	PDT000435244.1	2019-01-11	546	DACXTJ	DACXTJ000000000.1	NULL	NULL	NULL	0	0	0	0	12	12	NULL	"aac(6')-Ib-cr5,aadA16,arr-3,blaCMY,blaCTX-M-3,blaKPC-2,blaTEM-1,dfrA27,mph(A),qnrB6,sul1,tet(A)"	"aac(6')-Ib-cr5,aadA16,arr-3,blaCMY,blaCTX-M-3,blaKPC-2,blaTEM-1,dfrA27,mph(A),qnrB6,sul1,tet(A)"	25	"arsA,arsB,arsC,arsC=HMM,arsD,arsD=HMM,arsR,asr=HMM,fieF,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,qacEdelta1,silA,silB,silC,silE,silF,silP,silR,silS"	1	"sinH=HMM"	3.9.3	2020-11-09.1	COMBINED	1
PDT000435247.1|SAMN05770887|GCA_016075035.1|Citrobacter freundii||strain 105|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR4302160	GCA_016075035.1	Contig	393720	4985147	59	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA342893	Carbapenemase-Producing Enterobacteriaceae in Singapore (CaPES) study	SAMN05770887	"202","ENT1798","SRS1718128","strain 105"	CaPES	2015-01-18	clinical	23920938	Singapore	Homo sapiens	not collected	not collected	1.17 N 103.50 E	NULL	NULL	ENT1798	Citrobacter freundii	NULL	NULL	546	TAN TOCK SENG HOSPITAL	2017-01-01	strain 105	NULL	NULL	PDT000435247.1	2019-01-11	546	DACXTD	DACXTD000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"blaCMY,blaKPC-2,blaTEM=PARTIAL,blaTEM=PARTIAL_END_OF_CONTIG,blaTEM-1,mcr-10.1,mph(A)"	"blaCMY,blaKPC-2,blaTEM=PARTIAL,blaTEM=PARTIAL_END_OF_CONTIG,blaTEM-1,mcr-10.1,mph(A)"	3	"arsC=HMM,asr=HMM,fieF"	1	"sinH=HMM"	3.9.3	2020-11-09.1	COMBINED	1
PDT000435251.1|SAMN05770891||Citrobacter freundii||strain 109|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR4302164	NULL	NULL	304217	5311489	86	NULL	Pathogen: clinical or host-associated	PRJNA342893	Carbapenemase-Producing Enterobacteriaceae in Singapore (CaPES) study	SAMN05770891	"145","ENT1550","SRS1718134","strain 109"	CaPES	2014-10-03	clinical	NULL	Singapore	Homo sapiens	not collected	not collected	1.17 N 103.50 E	NULL	NULL	ENT1550	Citrobacter freundii	NULL	NULL	546	TAN TOCK SENG HOSPITAL	2017-01-01	strain 109	NULL	NULL	PDT000435251.1	2019-01-11	546	NULL	NULL	NULL	NULL	NULL	0	0	0	0	20	20	NULL	"aac(3)-IId,aac(3)-IIe,aac(6')-Ib-cr5,aadA1,aadA2,aph(3'')-Ib,aph(6)-Id,blaCMY,blaKPC-6,blaOXA-1,blaTEM-1,catA1,catB3=PARTIAL,catB3=PARTIAL_END_OF_CONTIG,dfrA12,mph(A),qnrA1,qnrB12,sul1,sul2"	"aac(3)-IId,aac(3)-IIe,aac(6')-Ib-cr5,aadA1,aadA2,aph(3'')-Ib,aph(6)-Id,blaCMY,blaKPC-6,blaOXA-1,blaTEM-1,catA1,catB3=PARTIAL,catB3=PARTIAL_END_OF_CONTIG,dfrA12,mph(A),qnrA1,qnrB12,sul1,sul2"	9	"fieF,merA,merD,merE,merR,merR=PARTIAL_END_OF_CONTIG,merT,qacE=PARTIAL_END_OF_CONTIG,qacEdelta1"	0	NULL	3.8.4	2020-07-16.2	NUCLEOTIDE	1
PDT000435252.1|SAMN05770892|GCA_016075065.1|Citrobacter amalonaticus||strain 110|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR4302165	GCA_016075065.1	Contig	555137	4891047	39	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA342893	Carbapenemase-Producing Enterobacteriaceae in Singapore (CaPES) study	SAMN05770892	"202","ENT1797","SRS1718131","strain 110"	CaPES	2015-01-18	clinical	23920958	Singapore	Homo sapiens	not collected	not collected	1.17 N 103.50 E	NULL	NULL	ENT1797	Citrobacter amalonaticus	NULL	NULL	35703	TAN TOCK SENG HOSPITAL	2017-01-01	strain 110	NULL	NULL	PDT000435252.1	2019-01-11	35703	DACXTE	DACXTE000000000.1	NULL	NULL	NULL	0	0	0	0	7	7	NULL	"blaKPC-2,blaSED,blaTEM=PARTIAL,blaTEM=PARTIAL_END_OF_CONTIG,blaTEM-1,mph(A),oqxB"	"blaKPC-2,blaSED,blaTEM=PARTIAL,blaTEM=PARTIAL_END_OF_CONTIG,blaTEM-1,mph(A),oqxB"	7	"arsA,arsB,arsC,arsD,arsR,asr=HMM,fieF"	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000435254.1|SAMN05770893|GCA_018089985.1|Citrobacter freundii||strain 111|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR4302167	GCA_018089985.1	Contig	76028	5293834	194	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA342893	Carbapenemase-Producing Enterobacteriaceae in Singapore (CaPES) study	SAMN05770893	"90","ENT1303","SRS1718132","strain 111"	CaPES	2014-07-06	clinical	26395718	Singapore	Homo sapiens	not collected	not collected	1.17 N 103.50 E	NULL	NULL	ENT1303	Citrobacter freundii	NULL	NULL	546	TAN TOCK SENG HOSPITAL	2017-01-01	strain 111	NULL	NULL	PDT000435254.1	2019-01-11	546	DADXYS	DADXYS000000000.1	NULL	NULL	NULL	0	0	0	0	15	15	NULL	"aac(6')-Ib-cr5,aadA16,arr-3,blaCMY-65,blaCTX-M,blaKPC,blaKPC-2,blaTEM=PARTIAL_END_OF_CONTIG,blaTEM-1,dfrA27,mph(A),qnrB38,qnrB6,sul1,tet(A)"	"aac(6')-Ib-cr5,aadA16,arr-3,blaCMY-65,blaCTX-M,blaKPC,blaKPC-2,blaTEM=PARTIAL_END_OF_CONTIG,blaTEM-1,dfrA27,mph(A),qnrB38,qnrB6,sul1,tet(A)"	25	"arsC=HMM,arsD=HMM,asr=HMM,fieF,merA,merD,merE,merP,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,qacEdelta1,silA,silB,silC,silE,silF,silP,silR,silS"	1	"sinH=HMM"	3.10.1	2021-03-01.1	COMBINED	1
PDT000435275.1|SAMN05770960|GCA_016074855.1|Citrobacter freundii||strain 178|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR4302188	GCA_016074855.1	Contig	37980	4995392	249	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA342893	Carbapenemase-Producing Enterobacteriaceae in Singapore (CaPES) study	SAMN05770960	"14DS036059","166","SRS1718155","strain 178"	CaPES	2014-11-11	clinical	23920618	Singapore	Homo sapiens	not collected	not collected	1.17 N 103.50 E	NULL	NULL	14DS036059	Citrobacter freundii	NULL	NULL	546	TAN TOCK SENG HOSPITAL	2017-01-01	strain 178	NULL	NULL	PDT000435275.1	2019-01-11	546	DACXTH	DACXTH000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaCMY-35,blaNDM-1,ble,qnrB9"	"blaCMY-35,blaNDM-1,ble,qnrB9"	31	"arsA,arsB,arsC,arsD,arsD=HMM,arsR,asr=HMM,fieF,merA=HMM,merA=PARTIAL_END_OF_CONTIG,merC=HMM,merE,merP,merP=HMM,merR=PARTIAL_END_OF_CONTIG,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS"	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000435283.1|SAMN05770931|GCA_016075095.1|Citrobacter freundii||strain 149|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR4302196	GCA_016075095.1	Contig	108858	5718194	181	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA342893	Carbapenemase-Producing Enterobacteriaceae in Singapore (CaPES) study	SAMN05770931	"14DS016236","78","SRS1718164","strain 149"	CaPES	2014-06-12	clinical	23920978	Singapore	Homo sapiens	not collected	not collected	1.17 N 103.50 E	NULL	NULL	14DS016236	Citrobacter freundii	NULL	NULL	546	TAN TOCK SENG HOSPITAL	2017-01-01	strain 149	NULL	NULL	PDT000435283.1	2019-01-11	546	DACXTG	DACXTG000000000.1	NULL	NULL	NULL	0	0	0	0	23	23	NULL	"aac(3)-IId,aac(6')-Ib-cr5,aadA1,aadA16,arr-3,blaCMY-48,blaCTX-M-15,blaDHA-1,blaNDM-1,blaOXA-1,blaTEM-1,ble,catA2,catB3=PARTIAL_END_OF_CONTIG,dfrA1,dfrA27,mph(A),qnrB4,sat2,sul1,sul1=PARTIAL_END_OF_CONTIG,sul2,tet(D)"	"aac(3)-IId,aac(6')-Ib-cr5,aadA1,aadA16,arr-3,blaCMY-48,blaCTX-M-15,blaDHA-1,blaNDM-1,blaOXA-1,blaTEM-1,ble,catA2,catB3=PARTIAL_END_OF_CONTIG,dfrA1,dfrA27,mph(A),qnrB4,sat2,sul1,sul1=PARTIAL_END_OF_CONTIG,sul2,tet(D)"	39	"arsA,arsB,arsC,arsC=HMM,arsD,arsR,asr=HMM,fieF,merA,merA=HMM,merC,merC=HMM,merD,merD=HMM,merE,merE=HMM,merP,merP=HMM,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,qacE=PARTIAL_END_OF_CONTIG,qacEdelta1,silA,silB,silC,silE,silF,silR,silS,terD,terW,terZ"	1	"sinH=HMM"	3.9.3	2020-11-09.1	COMBINED	1
PDT000435284.1|SAMN05770934|GCA_016074955.1|Citrobacter freundii||strain 152|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR4302197	GCA_016074955.1	Contig	95631	5683971	168	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA342893	Carbapenemase-Producing Enterobacteriaceae in Singapore (CaPES) study	SAMN05770934	"14DS017842","78","SRS1718163","strain 152"	CaPES	2014-06-24	clinical	23920778	Singapore	Homo sapiens	not collected	not collected	1.17 N 103.50 E	NULL	NULL	14DS017842	Citrobacter freundii	NULL	NULL	546	TAN TOCK SENG HOSPITAL	2017-01-01	strain 152	NULL	NULL	PDT000435284.1	2019-01-11	546	DACXTI	DACXTI000000000.1	NULL	NULL	NULL	0	0	0	0	24	24	NULL	"aac(3)-IId,aac(6')-Ib-cr5,aadA1,aadA1=MISTRANSLATION,aadA16,arr-3,blaCMY-48,blaCTX-M-15,blaDHA-1,blaNDM-1,blaOXA-1,blaTEM-1,ble,catA2,catB3=PARTIAL_END_OF_CONTIG,dfrA1,dfrA27,mph(A),qnrB4,sat2,sul1,sul1=PARTIAL_END_OF_CONTIG,sul2,tet(D)"	"aac(3)-IId,aac(6')-Ib-cr5,aadA1,aadA1=MISTRANSLATION,aadA16,arr-3,blaCMY-48,blaCTX-M-15,blaDHA-1,blaNDM-1,blaOXA-1,blaTEM-1,ble,catA2,catB3=PARTIAL_END_OF_CONTIG,dfrA1,dfrA27,mph(A),qnrB4,sat2,sul1,sul1=PARTIAL_END_OF_CONTIG,sul2,tet(D)"	40	"arsA,arsB,arsC,arsC=HMM,arsD,arsR,asr=HMM,fieF,merA,merA=HMM,merC,merC=HMM,merD,merD=HMM,merE,merE=HMM,merP,merP=HMM,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,qacE=PARTIAL,qacE=PARTIAL_END_OF_CONTIG,qacEdelta1,silA,silB,silC,silE,silF,silR,silS,terD,terW,terZ"	1	"sinH=HMM"	3.9.3	2020-11-09.1	COMBINED	1
PDT000435298.1|SAMN05770902|GCA_016074985.1|Citrobacter koseri||strain 120|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR4302211	GCA_016074985.1	Contig	176570	4851986	58	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA342893	Carbapenemase-Producing Enterobacteriaceae in Singapore (CaPES) study	SAMN05770902	"14DS041609(2)","188","SRS1718178","strain 120"	CaPES	2014-12-28	clinical	23920828	Singapore	Homo sapiens	not collected	not collected	1.17 N 103.50 E	NULL	NULL	14DS041609(2)	Citrobacter koseri	NULL	NULL	545	TAN TOCK SENG HOSPITAL	2017-01-01	strain 120	NULL	NULL	PDT000435298.1	2019-01-11	545	DACXTC	DACXTC000000000.1	NULL	NULL	NULL	0	0	0	0	4	4	NULL	"blaCKO,blaNDM-1,ble,fosA7"	"blaCKO,blaNDM-1,ble,fosA7"	2	"asr=HMM,fieF"	5	"iucA,iutA,senB,ybtP,ybtQ"	3.9.3	2020-11-09.1	COMBINED	1
PDT000435299.1|SAMN05770928|GCA_018089965.1|Citrobacter freundii||strain 146|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR4302212	GCA_018089965.1	Contig	200462	5017007	79	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA342893	Carbapenemase-Producing Enterobacteriaceae in Singapore (CaPES) study	SAMN05770928	"138","14DU041417(1)","SRS1718179","strain 146"	CaPES	2014-10-05	clinical	26395688	Singapore	Homo sapiens	not collected	not collected	1.17 N 103.50 E	NULL	NULL	14DU041417(1)	Citrobacter freundii	NULL	NULL	546	TAN TOCK SENG HOSPITAL	2017-01-01	strain 146	NULL	NULL	PDT000435299.1	2019-01-11	546	DADXYT	DADXYT000000000.1	NULL	NULL	NULL	0	0	0	0	14	14	NULL	"aac(3)-IVa,aadA2,aph(3')-Ia,aph(4)-Ia,blaCMY-2,blaNDM-1,ble,bleO=PARTIAL,dfrA12,floR,mph(A),qnrB9,sul2,tet(B)"	"aac(3)-IVa,aadA2,aph(3')-Ia,aph(4)-Ia,blaCMY-2,blaNDM-1,ble,bleO=PARTIAL,dfrA12,floR,mph(A),qnrB9,sul2,tet(B)"	7	"arsA,arsB,arsC,arsD,arsR,asr=HMM,fieF"	0	NULL	3.10.1	2021-03-01.1	COMBINED	1
PDT000435308.1|SAMN05770900|GCA_016074915.1|Citrobacter freundii||strain 118|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR4302221	GCA_016074915.1	Contig	54299	5490547	228	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA342893	Carbapenemase-Producing Enterobacteriaceae in Singapore (CaPES) study	SAMN05770900	"15DS010885","230","SRS1718188","strain 118"	CaPES	2015-03-23	clinical	23920678	Singapore	Homo sapiens	not collected	not collected	1.17 N 103.50 E	NULL	NULL	15DS010885	Citrobacter freundii	NULL	NULL	546	TAN TOCK SENG HOSPITAL	2017-01-01	strain 118	NULL	NULL	PDT000435308.1	2019-01-11	546	DACXTF	DACXTF000000000.1	NULL	NULL	NULL	0	0	0	0	20	20	NULL	"aac(3)-IId,aac(6')-Ib-cr5,aadA1,aadA16,arr-3,blaCMY-48,blaDHA-1,blaNDM-1,blaTEM-1,ble,catA2,dfrA1,dfrA27,mph(A),qnrB4,sat2,sul1,sul1=PARTIAL_END_OF_CONTIG,sul2,tet(D)"	"aac(3)-IId,aac(6')-Ib-cr5,aadA1,aadA16,arr-3,blaCMY-48,blaDHA-1,blaNDM-1,blaTEM-1,ble,catA2,dfrA1,dfrA27,mph(A),qnrB4,sat2,sul1,sul1=PARTIAL_END_OF_CONTIG,sul2,tet(D)"	37	"arsA,arsB,arsC,arsC=HMM,arsD,arsR,asr=HMM,fieF,merA,merA=HMM,merC,merC=HMM,merD,merD=HMM,merE,merE=HMM,merP,merP=HMM,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,qacE=PARTIAL,qacE=PARTIAL_END_OF_CONTIG,qacEdelta1,silA,silB,silC,silE,silF,silR,silS"	1	"sinH=HMM"	3.9.3	2020-11-09.1	COMBINED	1
PDT000435318.1|SAMN05770932||Citrobacter freundii||strain 150|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR4302231	NULL	NULL	182060	5699206	132	NULL	Pathogen: clinical or host-associated	PRJNA342893	Carbapenemase-Producing Enterobacteriaceae in Singapore (CaPES) study	SAMN05770932	"116","4092781221","SRS1718200","strain 150"	CaPES	2014-09-08	clinical	NULL	Singapore	Homo sapiens	not collected	not collected	1.17 N 103.50 E	NULL	NULL	4092781221	Citrobacter freundii	NULL	NULL	546	TAN TOCK SENG HOSPITAL	2017-01-01	strain 150	NULL	NULL	PDT000435318.1	2019-01-11	546	NULL	NULL	NULL	NULL	NULL	0	0	0	0	15	15	NULL	"aac(3)-IId,aac(6')-Ib3,aadA1,arr-2,blaCMY-159,blaNDM-1,blaOXA-181,blaSHV-12,blaTEM-1,ble,dfrA1,ere(A),qnrB12,sul2,tet(D)"	"aac(3)-IId,aac(6')-Ib3,aadA1,arr-2,blaCMY-159,blaNDM-1,blaOXA-181,blaSHV-12,blaTEM-1,ble,dfrA1,ere(A),qnrB12,sul2,tet(D)"	8	"arsA,arsC,arsD,arsR,arsR=PARTIAL_END_OF_CONTIG,fieF,qacE,qacEdelta1"	0	NULL	3.8.4	2020-07-16.2	NUCLEOTIDE	1
PDT000435329.1|SAMN05770899|GCA_016074835.1|Citrobacter freundii||strain 117|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR4302242	GCA_016074835.1	Contig	85750	5498095	141	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA342893	Carbapenemase-Producing Enterobacteriaceae in Singapore (CaPES) study	SAMN05770899	"208","5012789964","SRS1718209","strain 117"	CaPES	2015-01-21	clinical	23920598	Singapore	Homo sapiens	not collected	not collected	1.17 N 103.50 E	NULL	NULL	5012789964	Citrobacter freundii	NULL	NULL	546	TAN TOCK SENG HOSPITAL	2017-01-01	strain 117	NULL	NULL	PDT000435329.1	2019-01-11	546	DACXTB	DACXTB000000000.1	NULL	NULL	NULL	0	0	0	0	12	12	NULL	"aac(3)-IId,aadA2,aph(3')-I=HMM,blaCMY,blaCTX-M-14,blaNDM-1,blaTEM-1,ble,dfrA12,mph(A),qnrB2,sul1"	"aac(3)-IId,aadA2,aph(3')-I=HMM,blaCMY,blaCTX-M-14,blaNDM-1,blaTEM-1,ble,dfrA12,mph(A),qnrB2,sul1"	19	"arsA,arsB,arsC,arsC=HMM,arsD,arsR,asr=HMM,fieF,merA,merC=HMM,merD,merE,merP=HMM,merR,merT,qacEdelta1,terD,terW,terZ"	0	NULL	3.9.3	2020-11-09.1	COMBINED	1
PDT000435334.1|SAMN05770901|GCA_016074975.1|Citrobacter koseri||strain 119|Pathogen: clinical or host-associated	NULL	NULL	NULL	PAIRED	NULL	NULL	ILLUMINA	SRR4302247	GCA_016074975.1	Contig	319569	4789881	56	SKESA v. 2.2	Pathogen: clinical or host-associated	PRJNA342893	Carbapenemase-Producing Enterobacteriaceae in Singapore (CaPES) study	SAMN05770901	"208","5022782415","SRS1718213","strain 119"	CaPES	2015-02-24	clinical	23920818	Singapore	Homo sapiens	not collected	not collected	1.17 N 103.50 E	NULL	NULL	5022782415	Citrobacter koseri	NULL	NULL	545	TAN TOCK SENG HOSPITAL	2017-01-01	strain 119	NULL	NULL	PDT000435334.1	2019-01-11	545	DACXSZ	DACXSZ000000000.1	NULL	NULL	NULL	0	0	0	0	11	11	NULL	"aac(3)-IId,armA,blaCKO,blaCMY-4,blaDHA=PARTIAL,blaNDM-1,blaTEM-1,ble,mph(E),msr(E),sul1"	"aac(3)-IId,armA,blaCKO,blaCMY-4,blaDHA=PARTIAL,blaNDM-1,blaTEM-1,ble,mph(E),msr(E),sul1"	5	"arsD,arsR,asr=HMM,fieF,qacE=PARTIAL"	5	"iucA,iutA,senB,ybtP,ybtQ"	3.9.3	2020-11-09.1	COMBINED	1
PDT000435698.1|SAMN10644710|GCA_004004645.1|Citrobacter freundii||064C1|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_004004645.1	Contig	17089	5253885	1277	CLC workbench v. 9.5	Pathogen: environmental/food/other	PRJNA511880	Universite Paris Sud	SAMN10644710	"064C1"	CHU limoges	2017	environmental/other	8206098	France: Limoges	NULL	NULL	Toilette	45.8336 N 1.2611 E	NULL	NULL	064C1	Citrobacter freundii	NULL	NULL	546	NULL	NULL	064C1	NULL	NULL	PDT000435698.1	2019-01-09	546	RZWB	RZWB00000000.1	NULL	NULL	NULL	0	0	0	0	11	11	NULL	"aac(3)-IId,aadA2,blaCMY-48,blaCTX-M-15,blaOXA-48,blaTEM=PARTIAL_END_OF_CONTIG,dfrA1=PARTIAL_END_OF_CONTIG,dfrA12,mph(A),sat2=PARTIAL_END_OF_CONTIG,sul1"	"aac(3)-IId,aadA2,blaCMY-48,blaCTX-M-15,blaOXA-48,blaTEM=PARTIAL_END_OF_CONTIG,dfrA1=PARTIAL_END_OF_CONTIG,dfrA12,mph(A),sat2=PARTIAL_END_OF_CONTIG,sul1"	28	"arsA,arsC=HMM,arsD,arsR,asr=HMM,fieF,merA,merC=HMM,merD,merE,merP=HMM,merR,merT,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,qacEdelta1,silA=PARTIAL_END_OF_CONTIG,silB,silC,silE,silF,silR,silS"	0	NULL	3.11.2	2023-02-23.1	COMBINED	1
PDT000435701.1|SAMN10644703|GCA_004004805.1|Citrobacter freundii||109A8|Pathogen: environmental/food/other	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_004004805.1	Contig	100338	5300882	242	CLC workbench v. 9.5	Pathogen: environmental/food/other	PRJNA511880	Universite Paris Sud	SAMN10644703	"109A8"	CHU limoges	2017	environmental/other	8206248	France: Limoges	NULL	NULL	Lavabo	45.8336 N 1.2611 E	NULL	NULL	109A8	Citrobacter freundii	NULL	NULL	546	NULL	NULL	109A8	NULL	NULL	PDT000435701.1	2019-01-09	546	RZVU	RZVU00000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"blaCMY-109,blaOXA-48,qnrB38"	"blaCMY-109,blaOXA-48,qnrB38"	33	"arsA,arsC=HMM,arsD,arsD=HMM,arsR,asr=HMM,clpK,fieF,hdeD-GI,hsp20,kefB-GI,merA=HMM,merC=HMM,merD,merE,merP,merR,merT,pcoA,pcoD,pcoR,psi-GI,shsP,silA,silB,silC,silF,silP,silR,silS,trxLHR,yfdX1,yfdX2"	1	"sinH=HMM"	3.11.2	2023-02-23.1	COMBINED	1
PDT000435705.1|SAMN10644675|GCA_004005085.1|Citrobacter freundii||102B9|Pathogen: clinical or host-associated	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	GCA_004005085.1	Contig	116245	5071848	179	CLC workbench v. 9.5	Pathogen: clinical or host-associated	PRJNA511880	Universite Paris Sud	SAMN10644675	"102B9"	CHU limoges	2017	clinical	8206538	France: Limoges	Homo sapiens	not specified	NULL	45.8336 N 1.2611 E	NULL	NULL	102B9	Citrobacter freundii	NULL	NULL	546	NULL	NULL	102B9	NULL	NULL	PDT000435705.1	2019-01-09	546	RZUW	RZUW00000000.1	NULL	NULL	NULL	0	0	0	0	3	3	NULL	"blaCMY-150,blaOXA-48,qnrB38"	"blaCMY-150,blaOXA-48,qnrB38"	38	"arsC=HMM,arsR,asr=HMM,clpK,fieF,hdeD-GI,hsp20,kefB-GI,merA=HMM,merC=HMM,merD,merE,merP,merR,merT,ncrA,ncrB,ncrC,pcoA,pcoB,pcoC,pcoD=PARTIAL_END_OF_CONTIG,pcoE,pcoR=PARTIAL,pcoS,psi-GI,shsP,silA,silB,silC,silE,silF,silP,silR,silS,trxLHR,yfdX1,yfdX2"	1	"sinH=HMM"	3.11.2	2023-02-23.1	COMBINED	1
